m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,label,clase_name,dataset
6004995.0,936616275.0,912332880.0,180524042865.0,139416522045.0,162365208030.0,37668973645125.0,26832480122475.0,24615408438165.0,31768359550290.0,34437318963.50206,-2882651164.2403054,23755386718.0598,-1230453147623.5276,304873697304.1875,166758363144.90625,-117888250717.57866,0.0009550014541397435,-7.994048713678261e-05,0.0006587745371073448,-1.392462333631663e-05,3.4501528224054812e-06,1.8871481611943375e-06,-1.334101578910174e-06,0,0,2
7706610.0,1019756730.0,955534725.0,180443516670.0,126927049425.0,151292202015.0,34797955340820.0,23407588213665.0,19845974751075.0,26587726844085.0,45506911809.97816,488451057.1768898,32816424639.367172,-1121917296900.492,905314375367.1172,-294489745572.2578,-308589335606.1167,0.0007662149140071356,8.224211880917452e-06,0.0005525409873574638,-6.8045966892341e-06,5.490867480480166e-06,-1.7861244792913748e-06,-1.8716406077341864e-06,0,0,2
623730.0,90256485.0,41050410.0,16392511545.0,3158283630.0,6713287080.0,3249537586005.0,355545003150.0,419481416820.0,1361364713250.0,3331999649.540065,-2781891949.8323793,4011579352.0278006,-86841336206.62329,81785937899.57178,-185783817182.01465,391494510793.40204,0.008564690641777537,-0.007150674206239635,0.010311506527260027,-0.00028264083950772925,0.00026618713112453173,-0.000604667043933281,0.001274189712259121,0,0,2
6085065.0,698324130.0,895467435.0,99962631090.0,110381131410.0,144314530425.0,16243659324000.0,16438107963930.0,18544736951670.0,24605281121325.0,19822716308.439434,7616983863.5553055,12539121757.142035,222190427761.29828,-20471873343.085938,-258651493788.70312,-322260784463.2739,0.0005353437321462327,0.00020570866806368326,0.00033863876851461197,2.4325528851901876e-06,-2.241271825601386e-07,-2.831730618703343e-06,-3.5281285918939787e-06,0,0,2
3232380.0,321863550.0,502209750.0,35666010540.0,51376677840.0,85598492310.0,4309339536150.0,5882506596600.0,9011634039660.0,15622152172770.0,3616516105.9908485,1369248954.9021769,7570960585.678435,37676491658.13991,68449803862.76758,62706326890.25781,-29725969456.122105,0.0003461350523957752,0.00013105017228122494,0.0007246130702056344,2.0056928586989795e-06,3.6438977395401346e-06,3.338146056172448e-06,-1.5824500114560717e-06,0,0,2
3670725.0,465780960.0,491523465.0,64566678300.0,63582924000.0,76343426175.0,9733495829400.0,9089243125440.0,10146864535140.0,13305546579945.0,5463394153.5380335,1213154706.40639,10526641576.424454,154075047409.56677,135653257195.09766,134700087182.58203,263771985437.88885,0.000405470100102838,9.003523202298709e-05,0.0007812429954326938,5.968328046403235e-06,5.254732373057715e-06,5.217809903038509e-06,1.0217603466702994e-05,0,0,2
5647995.0,810532545.0,799270980.0,123616651665.0,114645856215.0,136507055940.0,19758065524755.0,17549081976345.0,19604040073875.0,25832863727250.0,7298735926.020596,-55934697.35811249,23398935364.439938,-76768834909.22533,71635814406.78125,30014689511.398438,-107369643612.35886,0.00022880159290538437,-1.7534471700217285e-06,0.0007335124517366847,-1.0126262717276652e-06,9.449186997651918e-07,3.9591148117500535e-07,-1.4162690112006054e-06,0,0,2
10055160.0,1223998470.0,1321939635.0,194717802630.0,149827288215.0,203484799785.0,34838185429080.0,23287448841705.0,21660084026175.0,34478205659475.0,45722435618.202995,-11090299438.73781,29691006490.419582,4062950313.884173,388145215806.4219,-193737377057.25,-80573964249.21497,0.00045222168711693496,-0.00010968956170001868,0.0002936614566952748,1.2672696890065723e-08,1.210658828988121e-06,-6.042838002062003e-07,-2.513172318824479e-07,0,0,2
7251945.0,812348145.0,970713090.0,124114147485.0,99790810305.0,157295968170.0,21931235306955.0,15007486684545.0,14974313771775.0,28916240466690.0,33116558743.64288,-8946497822.504843,27360633153.34609,608921416535.2809,398456169674.3828,-250584219998.8828,536556835316.0143,0.000629703631767579,-0.00017011556708057665,0.0005202560506812862,4.299569711602321e-06,2.813483040686892e-06,-1.7693651319459948e-06,3.788606304577669e-06,0,0,2
1290810.0,65171880.0,243558915.0,3903345180.0,11721744120.0,47950707705.0,262160628480.0,679308190440.0,2210354257560.0,9761369763885.0,612873350.114579,-575334753.9707633,1994335290.797113,3197217499.86419,894464314.5009766,6480758294.025391,-38909612055.261375,0.00036782910853367415,-0.00034529951354866803,0.0011969431726701828,1.6889483877825686e-06,4.725058779922341e-07,3.423497548342469e-06,-2.0554224588339818e-05,0,0,2
7906530.0,941785380.0,1133328375.0,129081196860.0,128508342165.0,200760598065.0,19337211048960.0,16977188324325.0,22035033405285.0,39160755443115.0,16900543402.44726,-6487932346.59454,38308396456.94429,-64492785289.727646,20204234023.03125,-18570450100.539062,-598743070119.4332,0.0002703515242149591,-0.00010378497052653237,0.0006128047557847243,-3.6689882900086336e-07,1.1494169108385974e-07,-1.0564711022012554e-07,-3.4062435094455756e-06,0,0,2
8146485.0,1148906835.0,650220420.0,210422133435.0,100392094695.0,77451551370.0,42213901714785.0,19420929462225.0,12954669466035.0,11275319956530.0,48390666426.871056,8690865908.035957,25553512573.51582,-1111306906458.143,174498827782.8125,644259060550.8828,1014279567023.7947,0.0007291570492910122,0.00013095513265691354,0.0003850437533296512,-5.866895570032445e-06,9.212274248863376e-07,3.4012212165097385e-06,5.354661492667019e-06,0,0,2
2762670.0,408271065.0,338574465.0,64941842715.0,47566044030.0,47915812995.0,10870804265055.0,7297611308310.0,6392408053890.0,7456257450225.0,4606999061.492984,-2468942923.69162,6422377894.160514,-88045005721.1049,68498262023.00391,-83500376288.28516,9846163712.814972,0.0006036151067910261,-0.00032348416543026353,0.0008414684411026828,-6.940363175145217e-06,5.399543238282141e-06,-6.582121631494972e-06,7.761479653409984e-07,0,0,2
4513500.0,547617345.0,706332150.0,71595879525.0,84241521030.0,130993560180.0,9959469410175.0,10803709317600.0,15399236663430.0,26651041004970.0,5154147710.477119,-1456880802.5338976,20457367397.542362,22137665781.740135,-47037358350.82422,-38065239477.796875,-251441678664.8278,0.0002530055027967619,-7.151499737013117e-05,0.001004206090910453,5.115030286057202e-07,-1.0868242158531644e-06,-8.795184401760647e-07,-5.809699243939713e-06,0,0,2
4260540.0,517460790.0,835098480.0,70563452100.0,101336349750.0,170727929460.0,10425787947660.0,13848054103620.0,20722788000480.0,36016125392610.0,7715627836.544176,-89929357.4838315,7042229689.944951,-18636801334.59546,38921514904.1875,22405064525.492188,-208518667852.05383,0.00042505191506029606,-4.954184731098349e-06,0.0003879545876782827,-4.974045551581359e-07,1.0387908557602475e-06,5.979771396127123e-07,-5.565232647116657e-06,0,0,2
6737865.0,568277700.0,715090890.0,70669526490.0,60534542565.0,93956500830.0,10288661724690.0,7846375771575.0,7832778430035.0,14047076738730.0,22740465234.35151,223122514.26389554,18063769087.67626,492425894135.2546,308568811646.16797,-138958900162.10156,241233014177.4513,0.000500904271321067,4.914720049520048e-06,0.00039789067633085837,4.178641558104184e-06,2.6184619355645433e-06,-1.1791813590662195e-06,2.0470619239039433e-06,0,0,2
4481625.0,662961240.0,495722805.0,109139822010.0,77213017485.0,64887329325.0,19019559223800.0,13137057464805.0,10477326560445.0,9427945205445.0,11068786226.698727,3881356424.764443,10054294567.056616,-400143276392.0285,-83476703155.40625,19972788594.753906,26352008311.618717,0.0005510981735315934,0.00019324688296476033,0.0005005881637399823,-9.410804219298377e-06,-1.963254055775671e-06,4.697317542692292e-07,6.197619843623288e-07,0,0,2
1746240.0,215420940.0,260222400.0,28181657520.0,30662754480.0,41574566070.0,3845914237080.0,3863783073930.0,4711954350270.0,6981928933320.0,1606741477.2546723,-1438992139.626169,2796564499.9065385,-27076115019.85426,19225351571.853516,12075681483.238281,-46939271242.332954,0.0005269120622766569,-0.00047190063032781444,0.0009171005969505333,-6.719338499633177e-06,4.77105540772791e-06,2.996759004758697e-06,-1.164867456694051e-05,0,0,2
7482210.0,845588415.0,900725025.0,117060285975.0,106021078935.0,126664122495.0,18410227908195.0,15298104954495.0,15249072810915.0,19493116972095.0,21497642373.415424,4227271190.9530854,18232847422.360962,321837398092.59344,250653452384.6172,-83420192651.97656,-144812035720.39752,0.00038399984358812475,7.550927901461198e-05,0.0003256827161201123,2.101656694598948e-06,1.6368125934106365e-06,-5.447490173324118e-07,-9.456489088403409e-07,0,0,2
5529675.0,702737160.0,699987240.0,98503701120.0,90316811370.0,104049534450.0,14822523700620.0,12812803943370.0,13615331019900.0,17015202932040.0,9196550872.496195,1359133916.2909834,15439962248.59257,-33272934521.2359,-1974808285.6953125,48127316893.03906,-65167896830.31059,0.0003007639388214898,4.444910659626456e-05,0.0005049484231126052,-4.627453763331026e-07,-2.7464767280041606e-08,6.693336096747928e-07,-9.063265196621663e-07,0,0,2
11480355.0,1417851510.0,1522993110.0,250346772240.0,188147268630.0,276082186710.0,50208769421430.0,32843433235470.0,34358477655300.0,55822066836630.0,75238693752.0717,53949152.240281135,74040698175.24025,706019712234.1682,-381096233017.125,247348366599.42188,-447814583763.74097,0.0005708613123849986,4.093303899112013e-07,0.0005617717164189257,1.5809878508396339e-06,-8.533876660386906e-07,5.538864648427993e-07,-1.002789871289685e-06,0,0,2
8982120.0,1155071205.0,1046868840.0,222126767055.0,133752974340.0,186653628060.0,47277391290615.0,26042919982860.0,23839957001790.0,38416640229990.0,73588394307.79199,-870928758.1274028,64640743778.45559,-213836065421.8814,377974346464.65625,39925970875.359375,1594305636248.0183,0.0009121192489810868,-1.0795056642445074e-05,0.0008012142026387538,-8.843696350453405e-07,1.5632023259498492e-06,1.6512329771037462e-07,6.593628118332893e-06,0,0,2
9829995.0,1297823775.0,1384617360.0,232199050815.0,180220781055.0,254481564090.0,46640518335105.0,31843274755635.0,32675929254945.0,52064674757130.0,60851399981.47966,-2585957817.7801113,59449396361.18939,-84046220231.79558,-180607419264.0625,-193985735015.4375,-528324926533.5145,0.0006297439160053655,-2.6761770530984886e-05,0.0006152347469416462,-2.774181968419298e-07,-5.96145602387909e-07,-6.403044976040485e-07,-1.7438850677799406e-06,0,0,2
5609745.0,912269640.0,816215730.0,158665613970.0,133925598375.0,130358101710.0,29133730039620.0,23491474083645.0,21606331076775.0,22348238878320.0,10310225968.276293,1190718238.8374543,11599028365.412521,-22182537794.301125,18413876702.773438,60698533559.734375,5877156392.591418,0.000327628703691726,3.783752890118576e-05,0.00036858305910428003,-2.9761404992289565e-07,2.4705146323254203e-07,8.143674346284364e-07,7.885140700532163e-08,0,0,2
3019200.0,534763305.0,412949550.0,97627238325.0,72021466365.0,63834909390.0,18300696493905.0,12996716609835.0,11058726371745.0,10678995970860.0,2909501052.039272,-1120513681.456927,7353943953.724657,-21790728431.598305,40733258329.875,58747609583.18359,-63655327405.40538,0.0003191793257166754,-0.00012292306993773314,0.0008067454970888857,-1.3757579821079544e-06,2.5716949050372113e-06,3.7090312546242142e-06,-4.018880096485985e-06,0,0,2
11662935.0,1474676220.0,1332853635.0,245405583690.0,176656700625.0,202693747965.0,45800092999200.0,30274432010175.0,27463540467225.0,34501897205085.0,58945661394.84117,8129004957.051959,50373700538.45487,-135626336040.34804,173516170777.23438,-23296909347.734375,-175706546379.45718,0.0004333473394984509,5.9761525913024785e-05,0.0003703293608465909,-2.919606967197377e-07,3.7352555256813337e-07,-5.0150893131534634e-08,-3.782407399393578e-07,0,0,2
10218615.0,950454615.0,1129495215.0,123399649215.0,99649860075.0,167075138355.0,18593257911285.0,12352615981245.0,13828357072575.0,28171600642065.0,34995890469.33846,-5406836915.459781,42228528446.72024,605519133474.8594,-281327769773.97656,-516379807391.5,368966826077.2896,0.00033514517776576805,-5.177966026525112e-05,0.0004044099888089054,1.8140438408486818e-06,-8.428154946805938e-07,-1.5469958872506406e-06,1.1053688666813757e-06,0,0,2
1923720.0,316244880.0,314241345.0,53784605100.0,51542931465.0,54341714055.0,9392393617740.0,8760024224625.0,8875735351755.0,9787316116905.0,1796361423.0540833,-115946355.34994629,3010115429.7276053,-40001008836.43748,12383318230.257812,-19747651494.83203,-72860393571.73872,0.00048541143134820124,-3.1330936852527874e-05,0.0008133911252576436,-7.793208473929893e-06,2.412583666627609e-06,-3.847342090771267e-06,-1.4195047902889628e-05,0,0,2
1520310.0,219583305.0,245114670.0,32439005685.0,35689183665.0,42274135620.0,4913687027205.0,5330064876255.0,6200086365645.0,7683132574830.0,723876642.4211688,286476754.840659,2755089208.9332433,19312504682.37257,17275248564.546875,1920382451.6367188,-20978012200.284176,0.0003131844993299731,0.00012394387907635503,0.0011919865677985806,6.776543363345304e-06,6.06169282211606e-06,6.738408700349299e-07,-7.360951450371282e-06,0,0,2
4831740.0,740599305.0,778240365.0,135732135675.0,118669299255.0,140016370275.0,27230027919315.0,21760323101235.0,21381922641885.0,27434258970225.0,22214576665.930187,-617805068.0691782,14666482715.790863,-384728964620.17175,87564467312.96094,119515138389.02344,157441750590.31778,0.0009515484989533217,-2.6463321539166743e-05,0.0006282302752381196,-7.497146416017265e-06,1.7063535440695172e-06,2.328970714013392e-06,3.0680400092439445e-06,0,0,2
6849555.0,821574045.0,1242576240.0,128611242825.0,149862420330.0,241119157620.0,22732117342785.0,23119378164480.0,28954494783840.0,48832701610650.0,30067043761.314545,820856649.1928798,15703679941.152605,92943771865.00749,-408874921523.46875,-264512230531.3125,-606272953144.084,0.0006408642050835676,1.7496154532139357e-05,0.000334716190998537,7.569451312968417e-07,-3.3299259858539306e-06,-2.154219062251403e-06,-4.93755903069983e-06,0,0,2
5832105.0,780633285.0,742721670.0,117200926635.0,104658860010.0,129979792890.0,18551843047635.0,16073324244480.0,18659915153280.0,25482044933370.0,12712354215.626333,5244796461.283717,35393793651.71658,-538745689532.7993,-256318883918.96875,-73869763214.10156,-85787590014.19925,0.00037374493589739687,0.0001541977263981389,0.00104058232764361,-6.558740869250375e-06,-3.1204502832827483e-06,-8.992974689307087e-07,-1.0443862171566736e-06,0,0,2
6781470.0,921130635.0,1036243755.0,142540864155.0,146861436510.0,183565088205.0,24158894851875.0,23978694189300.0,26775708618480.0,35190107796915.0,17423205780.709003,6107902533.158052,25221673019.72306,64287941930.07943,538432330043.21875,-24672121148.734375,-567593498399.3519,0.0003788614143994976,0.00013281416875008452,0.0005484363115514487,5.368091509892e-07,4.495950457863411e-06,-2.060140674803279e-07,-4.739448407201009e-06,0,0,2
9756555.0,1434926820.0,1128299265.0,250222950870.0,171146145270.0,187194213525.0,47887465450800.0,29544102760050.0,28129454799750.0,35302139277615.0,39183810645.26778,5203671073.443198,56711760302.57259,-439369665928.98376,-923633641193.6562,-605338785769.1328,537125554532.5957,0.000411636308492059,5.46659427963972e-05,0.0005957720618440361,-1.4777086895212684e-06,-3.106408028055903e-06,-2.0359038258683143e-06,1.806485883859439e-06,0,0,2
6796260.0,763219080.0,872451135.0,107589472500.0,92563130340.0,133500582735.0,16893434684340.0,12569805650460.0,13528234759590.0,22891682286675.0,21880072907.275997,-5413014274.781633,21502074296.125042,-103107008941.8247,-25934631257.429688,-74101089665.57812,233374161422.37308,0.00047370590091287565,-0.00011719233361589936,0.00046552219085862194,-8.562749240050771e-07,-2.1537987220233582e-07,-6.153888622439503e-07,1.9381072575719955e-06,0,0,2
4402575.0,639192945.0,559174965.0,109735559385.0,75113194230.0,79720049475.0,20137281149235.0,12485366295840.0,9988310022120.0,12098764175865.0,16933592141.336233,-6071270009.364897,8698740017.977406,-711849333498.3218,310684055557.7656,-43702790719.44141,-236219592764.63693,0.0008736461532378016,-0.00031323192649726375,0.0004487896419903969,-1.7503349913144926e-05,7.639273482406583e-06,-1.0745886835126593e-06,-5.808299585223654e-06,0,0,2
5207355.0,571431030.0,730301385.0,76636717740.0,78864087405.0,113158722225.0,11399741696490.0,10561268148435.0,11979362804505.0,18956893502415.0,13930521975.190245,-1275805619.573234,10738181867.578962,-67358894007.223015,93414263145.6289,-80302797818.14062,75102315469.34526,0.0005137277412049284,-4.704897205770073e-05,0.0003960010920842558,-1.0885590262732853e-06,1.5096289930018473e-06,-1.2977400637035706e-06,1.2136972348360264e-06,0,0,2
4984740.0,695339610.0,663974865.0,106965913860.0,95304181185.0,103341117675.0,17834134223850.0,15225763547025.0,15230113442595.0,17624264834025.0,9970449054.422968,2683899349.056178,14898667045.324585,131438969782.45499,228969076681.6875,99684197132.86719,-109977180083.2425,0.0004012635371566483,0.00010801428704928433,0.0005996010615865006,2.369288079933158e-06,4.127342940629451e-06,1.7968839866556506e-06,-1.9824228862045628e-06,0,0,2
3903795.0,449297505.0,523710075.0,53871959175.0,61483602585.0,82344311085.0,6701421570705.0,7516528291935.0,9800281858125.0,14220765541785.0,2161188502.0458584,1208503600.3292215,12086461311.508913,3690247621.401008,11205116727.523438,-1181728914.4609375,-68957267434.88594,0.00014181384798980462,7.93001377297644e-05,0.0007930949038190882,1.2255696576398945e-07,3.7213359320186573e-07,-3.924644765624723e-08,-2.2901426492857062e-06,0,0,2
2758080.0,263088090.0,350867250.0,28214002740.0,35012760465.0,50124480450.0,3388359808620.0,3956883323775.0,5210568065025.0,7749040004370.0,3118522152.1098385,1544190066.0077682,5489144592.242972,102138899377.37439,73063571265.21875,36401518837.88086,-24106803929.82808,0.000409953987765095,0.0002029957924136731,0.0007215907424248287,8.084888337318594e-06,5.783406897919502e-06,2.881392074000156e-06,-1.9081938334012155e-06,0,0,2
1140870.0,177052620.0,155627010.0,28353261810.0,23871968310.0,22238128230.0,4654945641450.0,3782475031080.0,3373285892640.0,3290753888550.0,876309791.9222145,-279924423.8489072,1008920483.6835041,-17212604616.079884,1666828612.9296875,-1499371937.3046875,-18022712498.609802,0.0006732639242909562,-0.00021506437317332758,0.0007751479789496416,-1.238101336406256e-05,1.1989485491931516e-06,-1.0784970902153644e-06,-1.2963723345709696e-05,0,0,2
8757720.0,1130205390.0,1430871045.0,172633168590.0,188057464515.0,261281103645.0,29308302075210.0,29407017145575.0,34777722977565.0,51232115805045.0,26777372379.90739,3400023142.824055,27499714491.271408,118193368741.46068,323962274407.21875,-52267131678.203125,-443052644497.6582,0.0003491289371816242,4.433020721397584e-05,0.0003585469835098473,5.207334443056801e-07,1.427305040659154e-06,-2.3027724645284426e-07,-1.9519904715015942e-06,0,0,2
2458710.0,256627920.0,359692545.0,27845811810.0,37091315190.0,56451357615.0,3123633349740.0,3987269991540.0,5766688347030.0,9347474392365.0,1060266006.0920975,-451603520.56627196,3830785474.0899177,-4104563674.7500405,7889432940.263672,6709477367.974609,-31810859776.711636,0.0001753881399423756,-7.470380169546505e-05,0.0006336846932358796,-4.3301079987612035e-07,8.32295449342889e-07,7.078160779255878e-07,-3.3558855284416662e-06,0,0,2
2784855.0,240445110.0,423646035.0,21804832740.0,37481697495.0,72315099885.0,2067547736190.0,3480018528675.0,6485318736735.0,13303193086005.0,1044738974.6470106,903987888.3458478,7867951659.609017,4506693815.629778,6857495643.421875,-33424219606.101562,-91564768619.12245,0.00013471086398912042,0.00011656211975428109,0.00101451041036224,3.4821829465618497e-07,5.298574822818067e-07,-2.582586088073093e-06,-7.074926516764785e-06,0,0,2
8592480.0,628239930.0,1060030920.0,71375083950.0,72167287095.0,178735711800.0,10669128063990.0,7358648349285.0,11744984925315.0,34065848527770.0,25441266280.781693,-5336966738.425933,47962576295.92592,1730251693117.8616,-666276315570.0391,-6478161738.574219,181683680218.42438,0.00034458920145751535,-7.228653976192754e-05,0.0006496290586818407,7.994898565323221e-06,-3.0786339239818878e-06,-2.993335951969551e-08,8.394978603971113e-07,0,0,2
11322510.0,1287300435.0,1353525210.0,214418138475.0,140475777000.0,226867777800.0,41469316704195.0,21923832644460.0,22071383559660.0,43085731687380.0,68059918437.99503,-13411796657.825537,65063505239.80406,1615283618479.135,-658645318790.4375,-515532174916.6953,409554251894.2209,0.0005308917768424517,-0.00010461682472936575,0.0005075186790860825,3.7444842340996074e-06,-1.5268445639264439e-06,-1.1950855435308694e-06,9.494118690253893e-07,0,0,2
2212125.0,288687285.0,330453225.0,49384478355.0,41671827405.0,52149809025.0,9374003485155.0,6959478176145.0,6405374769465.0,8512110896985.0,11710138740.072624,-1453061263.0201716,2785811098.616719,-127180804673.10136,-38453457660.734375,33831922781.121094,-110472862523.49486,0.0023930000779977994,-0.0002969371920286307,0.0005692884024904047,-1.7474204289055862e-05,-5.283372569558432e-06,4.648389603198573e-06,-1.517859061431631e-05,0,0,2
11313585.0,1630777020.0,1479621690.0,294964296660.0,204626115525.0,241099341060.0,58966431769500.0,36334333504605.0,32916969457425.0,43841984981850.0,59898781267.65703,-8651377890.708984,47590356461.5322,-818694585072.3075,252169044557.89062,427026421081.3906,-137643207420.9528,0.0004679694451861867,-6.759036537855568e-05,0.0003718077770230268,-1.9016093657226276e-06,5.857214956835941e-07,9.918685875608515e-07,-3.1970849341414515e-07,0,0,2
5105100.0,712602345.0,843096300.0,109690801785.0,121228280100.0,157131995520.0,17909117542245.0,18758054403300.0,22631873279160.0,31104118144500.0,10221231727.704561,3543533387.727291,17896452421.1988,-255711740790.10455,-346403791902.33594,-472024442396.90625,-757014776188.3485,0.0003921883847408863,0.00013596528017668444,0.0006866863950102741,-4.342502076675031e-06,-5.882636366465229e-06,-8.015928854171955e-06,-1.2855640603416514e-05,0,0,2
4815675.0,591098415.0,647717595.0,77332462035.0,77719958505.0,104894365005.0,10674899400705.0,9968214227685.0,12316606932465.0,18872741295645.0,4778285057.626686,-1783920758.4702165,17775096600.760918,9734250461.511488,4782131643.5703125,-78735188876.90234,-17323227472.91174,0.00020604292932789483,-7.692388677761471e-05,0.0007664743581719609,1.9127560857631032e-07,9.396770136875146e-08,-1.547126944015551e-06,-3.403971256429481e-07,0,0,2
8692440.0,1192395300.0,936121830.0,202712288760.0,129398853165.0,124700713530.0,38545042004340.0,22546015110405.0,17188764537525.0,18480622083900.0,39144113257.82914,985281104.7500496,23886203380.657707,-1521873267.7996964,444845837512.10156,-129414365234.69531,-93662350955.61145,0.0005180635725090907,1.303997476428777e-05,0.0003161285523459198,-6.831628387893048e-09,1.9968952185995796e-06,-5.809359228818962e-07,-4.204465570186845e-07,0,0,2
5147175.0,497548860.0,587644185.0,70788919020.0,46089825825.0,92840502255.0,11986719403290.0,5540640940695.0,6554896255305.0,17127150393045.0,22693630228.128807,-10714478348.139463,25750168593.46446,756612469376.2753,-469790732857.18164,27027227028.796875,648003102333.4595,0.0008565764020726956,-0.0004044205013157936,0.0009719461604347207,1.2587838402108128e-05,-7.815956077077553e-06,4.4965471766021095e-07,1.0780893345522886e-05,0,0,2
7283055.0,1164049755.0,1176064335.0,207084437925.0,187842445710.0,217455868305.0,39544314777375.0,33869586114150.0,34739191055430.0,43375701348765.0,21034513529.87186,-127767479.51839137,27545546323.49742,-277851864630.585,470529486038.1406,24510928466.984375,-635055179680.6577,0.0003965567011360034,-2.408757878727316e-06,0.0005193070410457764,-1.941017010690031e-06,3.287023960215434e-06,1.7122839598531227e-07,-4.4363672280041425e-06,0,0,2
427635.0,55590255.0,59009040.0,7337375865.0,7601886090.0,8737964640.0,983709625275.0,995287232940.0,1110279486000.0,1391994431460.0,110941052.68336296,-68972424.6332739,595350490.7334522,1046657595.8606673,740209038.4116211,-6574114361.101074,21945144559.336098,0.0006066606084675134,-0.00037716293548183116,0.003255563943408947,8.752286428032854e-06,6.189723885269268e-06,-5.497359607053425e-05,0.0001835081421541272,0,0,2
8403525.0,997312905.0,1204485615.0,140239680405.0,147094769415.0,204049428945.0,22311284715135.0,21419139184005.0,25323323213025.0,37828027223235.0,21880654819.958122,4148916606.0464253,31409305099.12243,474429121253.68024,333676375721.84375,-82176203513.1875,-422434844920.37054,0.00030983988452441,5.875051970319835e-05,0.000444769845554498,2.31748855408393e-06,1.6299403785757456e-06,-4.014138309145929e-07,-2.0635072218210393e-06,0,0,2
10228815.0,1452492750.0,1378468800.0,231760445460.0,197270190450.0,242449529340.0,40065763950210.0,31686768209580.0,34694288978550.0,47497305408390.0,25506330119.89829,1527483391.4404306,56682533595.77743,-88045256813.31546,20161643292.8125,-145265750174.67188,-453441565070.4269,0.00024377958219911039,1.4599092116781293e-05,0.0005417496085485763,-2.631132109756408e-07,6.025077212921618e-08,-4.341101310464097e-07,-1.355058415338244e-06,0,0,2
8030205.0,902984070.0,1160790345.0,133258368690.0,136091938890.0,195992777895.0,22581403643460.0,21226632869640.0,23645609741190.0,36440144195535.0,31719213628.109947,5562868941.623334,28197033571.509007,463154687240.6868,712661950918.8047,-1732436264.5703125,-43135238195.82689,0.0004918913066301711,8.626717245860511e-05,0.00043727047742106424,2.5346003043778827e-06,3.900021412886305e-06,-9.480706132232912e-09,-2.3605631309035992e-07,0,0,2
11482140.0,1422639135.0,1490092500.0,227655651555.0,199815055515.0,257863621440.0,41153535052605.0,33811117175115.0,35658735982875.0,50195379007290.0,51390416291.055466,15192336642.90931,64487155157.90887,212397427975.7364,502482697107.125,-233776487058.09375,-6438844160.671906,0.0003897951759297891,0.00011523353889503568,0.0004891336518393559,4.7543610435757695e-07,1.1247707578031068e-06,-5.232915641049879e-07,-1.4412881612978345e-08,0,0,2
5533500.0,786631650.0,1017404355.0,126129955890.0,145552856325.0,201923307795.0,21985801665810.0,23675688478605.0,28974619289745.0,42100795838505.0,14303923038.87097,920622387.9193565,14860576870.094236,-11424769404.256847,223344061054.48438,-68943597721.89062,-489984676093.49023,0.0004671489060865527,3.006641886051865e-05,0.00048532855006381523,-1.5861624244170365e-07,3.10080619420932e-06,-9.571811932575302e-07,-6.8027218253531255e-06,0,0,2
9586725.0,927668835.0,1156882470.0,142798815525.0,105720274560.0,193963553430.0,26993343744135.0,15333120759660.0,17959133007390.0,36836891691450.0,53032032037.39008,-6226590837.393001,54356226695.03046,2911883433854.5537,-694147977196.8828,692853222835.5078,311324682932.60596,0.0005770291181826767,-6.775007636237731e-05,0.0005914373700682863,1.0232890142295835e-05,-2.439362754212287e-06,2.434812750943897e-06,1.0940517886106994e-06,0,0,2
6739650.0,759789585.0,1137707745.0,100105902075.0,128758179690.0,210184445385.0,14601004970355.0,17110200609600.0,23752863743850.0,41460068779845.0,14451570844.96992,499517085.1413158,18130123123.015324,57263407601.6708,98884611205.58594,-110773306378.79688,-141799919977.72714,0.00031815618405709676,1.0997036334994748e-05,0.00039914074747878354,4.8560575982633e-07,8.385623344954188e-07,-9.393809740896554e-07,-1.2024931936130159e-06,0,0,2
7312125.0,862055295.0,1219165710.0,119437445955.0,148412515830.0,228041165400.0,18380938360335.0,21180564029040.0,28405506574140.0,45892350508470.0,17806342597.557793,4680255264.441483,24767147458.593864,101466038896.07729,162964321206.6328,-39864309966.71875,-388379533232.1144,0.00033303318515432513,8.753511898990556e-05,0.00046322157175913525,7.017972932961277e-07,1.1271546693942851e-06,-2.7572442107861427e-07,-2.6862555014399877e-06,0,0,2
6318900.0,840911715.0,513285420.0,132464588625.0,72230111445.0,67884907110.0,23085856604745.0,11334450714915.0,10132101507255.0,11378471597220.0,20557055284.665245,3922696734.1016903,26190637160.392254,-13790743206.952665,-469728063623.51953,460775842680.8125,1609227354156.108,0.0005148467065150846,9.824303462939396e-05,0.0006559384647672858,-1.3739912452213824e-07,-4.679967115391764e-06,4.590774872334365e-06,1.6032959667224775e-05,0,0,2
7038255.0,871051695.0,968996430.0,133119284295.0,123198082170.0,159911647500.0,22722010346895.0,19327405697160.0,20581293104760.0,29534866546320.0,25318266093.418346,3275461747.6866713,26504420658.58193,-19537865355.451817,189380112626.5703,-111212791280.625,220896885134.5639,0.0005110977451145908,6.612147558899948e-05,0.000535042549287815,-1.4866701396731153e-07,1.4410261989613492e-06,-8.462374621722351e-07,1.6808427998748686e-06,0,0,2
