feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,label,clase_name,dataset
14621.999999994265,2879.870871181901,2879.870871181901,3809.3614823172857,13290.358276638779,3809.3614823172857,1276.9448835567064,2892.472788922819,2892.472788922819,1276.9448835567064,1521.7260581983069,3828.7003587145746,13333.124685696715,3828.7003587145746,1521.7260581983069,1228.5413381815697,1264.4930157187173,2897.409734171957,2897.409734171957,1264.4930157187173,1228.5413381815697,1322.0358456956628,1528.0329905837793,3838.514815643543,13336.278247299437,3838.514815643543,1528.0329905837793,1322.0358456956628,1150.0377491579814,1244.190405738186,1270.9473398665218,2895.5152550061093,2895.5152550061093,1270.9473398665218,1244.190405738186,1150.0377491579814,888.6372396406603,1313.8222281514195,1533.868322158855,3839.632906448797,13327.569137135079,3839.632906448797,1533.868322158855,1313.8222281514195,888.6372396406603,0,0,2
18605.999999992702,11418.37337997975,11418.37337997975,7439.121999541171,18060.29024942602,7439.121999541171,5312.794101665636,11169.01651389972,11169.01651389972,5312.794101665636,2667.4329985559466,7385.262476854717,18011.715458058246,7385.262476854717,2667.4329985559466,437.8165978616277,5355.759801757851,11168.22586488423,11168.22586488423,5355.759801757851,437.8165978616277,597.1266988493481,2664.8361831556635,7417.585730605607,17997.09531328104,7417.585730605607,2664.8361831556635,597.1266988493481,1917.0509563424482,427.5422736853913,5371.883919166227,11209.643315478674,11209.643315478674,5371.883919166227,427.5422736853913,1917.0509563424482,700.0527376669901,586.9800550512557,2639.2349003812456,7418.932881944555,17990.153830344065,7418.932881944555,2639.2349003812456,586.9800550512557,700.0527376669901,0,0,2
23263.999999990872,1582.8952239403338,1582.8952239403338,10842.874600699182,23263.74149658951,10842.874600699182,2063.7988524229636,1582.8974292023697,1582.8974292023697,2063.7988524229636,6433.745106842987,10843.33535696614,23263.27536365108,10843.33535696614,6433.745106842987,2588.5935829678438,2064.378358024746,1582.9005428094868,1582.9005428094868,2064.378358024746,2588.5935829678438,2155.5848567509047,6434.064522310511,10843.913462510953,23262.692064028608,10843.913462510953,6434.064522310511,2155.5848567509047,1558.8287455249297,2588.2718239681994,2065.0300979293675,1582.9037872701713,1582.9037872701713,2065.0300979293675,2588.2718239681994,1558.8287455249297,3998.2254745827236,2154.7981120614595,6434.3907538058365,10844.50128749826,23262.1017433891,10844.50128749826,6434.3907538058365,2154.7981120614595,3998.2254745827236,0,0,2
25070.999999990163,6222.3370365821265,6222.3370365821265,3998.7881855889223,23789.979591827403,3998.7881855889223,6696.389642830244,6182.597407467998,6182.597407467998,6696.389642830244,5234.861029613988,3928.438631724328,23862.57314081159,3928.438631724328,5234.861029613988,2051.8290999675946,6646.1857920848315,6173.35674532195,6173.35674532195,6646.1857920848315,2051.8290999675946,2257.3232370954,5213.909138474846,3923.456119230431,23867.077063916608,3923.456119230431,5213.909138474846,2257.3232370954,2715.6279203283716,2053.7668447501046,6666.507049834023,6176.059520065433,6176.059520065433,6666.507049834023,2053.7668447501046,2715.6279203283716,337.76655666657996,2251.159673253174,5222.542112582258,3938.117197601899,23865.774420533686,3938.117197601899,5222.542112582258,2251.159673253174,337.76655666657996,0,0,2
36950.9999999855,8884.220622138753,8884.220622138753,7506.996221692951,35575.90249431711,7506.996221692951,2975.113937501615,8876.92101638352,8876.92101638352,2975.113937501615,3618.4001034517873,7512.316970846568,35576.179138308034,7512.316970846568,3618.4001034517873,3992.7801219381895,2977.8332689978574,8879.953450384814,8879.953450384814,2977.8332689978574,3992.7801219381895,1091.2431218029042,3617.5722261618685,7508.345481726789,35572.64772615521,7508.345481726789,3617.5722261618685,1091.2431218029042,805.3262591625448,3992.432930062864,2974.920999458358,8881.963171569862,8881.963171569862,2974.920999458358,3992.432930062864,805.3262591625448,1937.1653954541698,1092.5953530391912,3616.8966066760154,7507.955698263015,35574.145636977795,7507.955698263015,3616.8966066760154,1092.5953530391912,1937.1653954541698,0,0,2
16418.99999999356,8265.027943990166,8265.027943990166,5883.376807042639,15904.573696138885,5883.376807042639,3120.097638335005,8021.540162934541,8021.540162934541,3120.097638335005,2449.7541504326205,5858.188551368102,15800.840529402843,5858.188551368102,2449.7541504326205,4142.251016161513,3086.5045689111953,8046.677930509939,8046.677930509939,3086.5045689111953,4142.251016161513,2718.6517824240645,2418.0115242458432,5817.976956959809,15898.040147536403,5817.976956959809,2418.0115242458432,2718.6517824240645,2671.9932309187657,4119.773443308853,3080.665380597379,8055.3190015249365,8055.3190015249365,3080.665380597379,4119.773443308853,2671.9932309187657,1500.7067923941213,2728.009018337188,2434.7424206823994,5844.944740518188,15857.420501010112,5844.944740518188,2434.7424206823994,2728.009018337188,1500.7067923941213,0,0,2
25767.999999989894,1275.8963363372263,1275.8963363372263,5135.589639600611,24382.671201804493,5135.589639600611,1599.7056404705118,1275.896336337226,1275.896336337226,1599.7056404705118,1497.1830335075474,5135.589639600611,24382.91415612908,5135.589639600611,1497.1830335075474,1778.487810715189,1599.7056404705118,1275.896336337226,1275.896336337226,1599.7056404705118,1778.487810715189,1313.65280334677,1496.5579339673918,5135.589639600611,24383.316643610124,5135.589639600611,1496.5579339673918,1313.65280334677,917.4625359474784,1778.487810715189,1599.7056404705124,1275.8963363372263,1275.8963363372263,1599.7056404705124,1778.487810715189,917.4625359474784,798.611613178605,1313.6528033467703,1495.695159762671,5135.58963960061,24383.919691014664,5135.58963960061,1495.695159762671,1313.6528033467703,798.611613178605,0,0,2
9331.999999996338,1161.478140427972,1161.478140427972,2891.829757531287,8072.993197275744,2891.829757531287,1111.9564883694516,1147.4414017881618,1147.4414017881618,1111.9564883694516,1557.5179964612275,2867.012885531686,8193.529177654244,2867.012885531686,1557.5179964612275,598.6795312974698,1073.0266953300227,1128.0479079898214,1128.0479079898214,1073.0266953300227,598.6795312974698,778.1574962175062,1509.1031445031801,2854.7653387708665,8221.421548372502,2854.7653387708665,1509.1031445031801,778.1574962175062,506.02335435644375,612.0827985578552,1076.1259593896214,1117.507925691637,1117.507925691637,1076.1259593896214,612.0827985578552,506.02335435644375,224.60372456361944,761.8903542866321,1524.6853879805674,2854.590132502046,8197.377575235047,2854.590132502046,1524.6853879805674,761.8903542866321,224.60372456361944,0,0,2
34081.99999998663,7865.1549199935735,7865.1549199935735,5280.647008066735,32901.43764171044,5280.647008066735,2004.6702827818913,7828.629819409725,7828.629819409725,2004.6702827818913,2040.896552448422,5272.964391693663,32871.335616319804,5272.964391693663,2040.896552448422,2241.8274375256697,2011.4880424203309,7859.969748151329,7859.969748151329,2011.4880424203309,2241.8274375256697,2193.4174500535,2064.762304257491,5295.042031404523,32858.48944098678,5295.042031404523,2064.762304257491,2193.4174500535,361.68581246394615,2234.518098861423,2010.1250122267895,7854.740958770212,7854.740958770212,2010.1250122267895,2234.518098861423,361.68581246394615,622.1596863764697,2200.854551767615,2055.4960058581933,5283.866070905256,32855.62664200274,5283.866070905256,2055.4960058581933,2200.854551767615,622.1596863764697,0,0,2
4300.999999998313,3277.0579179619936,3277.0579179619936,2020.7608470722155,4300.999999998313,2020.7608470722155,928.4139830918523,3277.0579179619936,3277.0579179619936,928.4139830918523,890.579462858836,2020.7608470722155,4300.999999998313,2020.7608470722155,890.579462858836,888.0514087366279,928.4139830918523,3277.0579179619936,3277.0579179619936,928.4139830918523,888.0514087366279,1176.2359300586995,890.579462858836,2020.7608470722155,4300.999999998313,2020.7608470722155,890.579462858836,1176.2359300586995,945.9081710809086,888.0514087366279,928.4139830918523,3277.0579179619936,3277.0579179619936,928.4139830918523,888.0514087366279,945.9081710809086,1004.2136331960877,1176.2359300586995,890.579462858836,2020.7608470722155,4300.999999998313,2020.7608470722155,890.579462858836,1176.2359300586995,1004.2136331960877,0,0,2
25323.999999990065,11131.185696058767,11131.185696058767,980.3429125084821,23938.671201804667,980.3429125084821,4148.486556712698,11131.185696058767,11131.185696058767,4148.486556712698,2208.7542781993175,980.3429125084821,23938.914156129253,980.3429125084821,2208.7542781993175,1545.5101084357318,4148.486556712697,11131.185696058767,11131.185696058767,4148.486556712697,1545.5101084357318,2497.447655009047,2209.0364400735866,980.3429125084821,23939.316643610295,980.3429125084821,2209.0364400735866,2497.447655009047,789.9234509268796,1545.5101084357318,4148.486556712697,11131.185696058767,11131.185696058767,4148.486556712697,1545.5101084357318,789.9234509268796,508.1179955284854,2497.447655009047,2209.426287684877,980.3429125084821,23939.919691014835,980.3429125084821,2209.426287684877,2497.447655009047,508.1179955284854,0,0,2
44598.9999999825,9299.631141500955,9299.631141500955,3315.169803568934,43313.07256234128,3315.169803568934,2886.3518454307277,9350.927609930297,9350.927609930297,2886.3518454307277,3056.2191433245084,3279.2197423042417,43324.81418234528,3279.2197423042417,3056.2191433245084,4976.801089920549,2889.2769695625134,9347.968803280504,9347.968803280504,2889.2769695625134,4976.801089920549,882.3850321379213,3055.414333137346,3282.343151540453,43327.481207218654,3282.343151540453,3055.414333137346,882.3850321379213,691.2077688502002,4971.09335457397,2878.7046220052675,9355.44912839316,9355.44912839316,2878.7046220052675,4971.09335457397,691.2077688502002,2149.281615563871,873.1262712547389,3049.606577044244,3276.538100786201,43335.40890507597,3276.538100786201,3049.606577044244,873.1262712547389,2149.281615563871,0,0,2
8094.999999996826,3350.5431875806157,3350.5431875806157,566.3308261638225,6839.113378682126,566.3308261638225,953.0082458025915,3385.5924752560586,3385.5924752560586,953.0082458025915,732.7479050714459,523.5147831662243,6900.15229765105,523.5147831662243,732.7479050714459,65.17307631941883,962.1451111861976,3384.8982789885386,3384.8982789885386,962.1451111861976,65.17307631941883,313.6811684228224,740.9538377024662,525.5337720432807,6888.936612264047,525.5337720432807,740.9538377024662,313.6811684228224,360.03452316357584,57.92905115254904,950.677693883703,3377.419566695761,3377.419566695761,950.677693883703,57.92905115254904,360.03452316357584,152.26812081169018,314.8252963812335,750.1479637095626,525.7085994196112,6890.356319395479,525.7085994196112,750.1479637095626,314.8252963812335,152.26812081169018,0,0,2
21320.999999991636,5332.093280786045,5332.093280786045,4192.929645510999,20231.140589561222,4192.929645510999,2845.0715708361363,5220.102889356482,5220.102889356482,2845.0715708361363,713.9652738024695,4207.806489625552,20232.634473282513,4207.806489625552,713.9652738024695,406.9412562352469,2804.0299234834342,5303.8336132894465,5303.8336132894465,2804.0299234834342,406.9412562352469,1496.1104690894751,756.2479131728845,4162.121886549945,20185.406333257404,4162.121886549945,756.2479131728845,1496.1104690894751,1158.966854703094,388.28497542680503,2812.5218024666888,5288.4957530557085,5288.4957530557085,2812.5218024666888,388.28497542680503,1158.966854703094,1237.8602396642546,1494.339906474307,760.641217862293,4189.388397207958,20226.930915482055,4189.388397207958,760.641217862293,1494.339906474307,1237.8602396642546,0,0,2
15094.999999994077,12852.761633292395,12852.761633292395,7459.272333695163,15094.999999994077,7459.272333695163,2731.81857649728,12852.761633292395,12852.761633292395,2731.81857649728,3586.332566178344,7459.272333695163,15094.999999994077,7459.272333695163,3586.332566178344,3820.8740891103953,2731.81857649728,12852.761633292395,12852.761633292395,2731.81857649728,3820.8740891103953,2364.518601738824,3586.332566178344,7459.272333695163,15094.999999994077,7459.272333695163,3586.332566178344,2364.518601738824,1374.281162827494,3820.8740891103953,2731.81857649728,12852.761633292395,12852.761633292395,2731.81857649728,3820.8740891103953,1374.281162827494,1301.8546157636122,2364.518601738824,3586.332566178344,7459.272333695163,15094.999999994077,7459.272333695163,3586.332566178344,2364.518601738824,1301.8546157636122,0,0,2
37974.9999999851,8603.666828761634,8603.666828761634,3031.917179073349,36918.81405894243,3031.917179073349,2111.4695638274793,8553.85989844693,8553.85989844693,2111.4695638274793,4744.569658197402,3141.989804880914,36990.01565704196,3141.989804880914,4744.569658197402,1116.8388709081971,2082.907502371945,8561.86829873964,8561.86829873964,2082.907502371945,1116.8388709081971,2357.275285530843,4721.901245422366,3096.6022603675087,36977.655745160206,3096.6022603675087,4721.901245422366,2357.275285530843,1600.3048269424744,1143.9207025266267,2068.1656241134215,8541.484946440893,8541.484946440893,2068.1656241134215,1143.9207025266267,1600.3048269424744,558.509557783211,2352.9727784115253,4701.49311252893,3097.0519721545193,36990.989183577025,3097.0519721545193,4701.49311252893,2352.9727784115253,558.509557783211,0,0,2
5529.999999997831,1745.8891236686509,1745.8891236686509,1264.2809572708447,4562.675736959662,1264.2809572708447,926.7151015004162,1756.6979591042061,1756.6979591042061,926.7151015004162,596.8064950959307,1189.0641136328277,4686.00789794192,1189.0641136328277,596.8064950959307,621.6460817549352,882.9841010762842,1626.630649420313,1626.630649420313,882.9841010762842,621.6460817549352,734.4645692065272,605.176305562839,1211.696177510756,4626.640074812809,1211.696177510756,605.176305562839,734.4645692065272,287.87805306493794,640.0512743183626,889.102089571889,1662.5067107311172,1662.5067107311172,889.102089571889,640.0512743183626,287.87805306493794,460.63816696696296,745.308536158508,630.9306436496427,1206.431206132655,4643.949348595657,1206.431206132655,630.9306436496427,745.308536158508,460.63816696696296,0,0,2
20433.999999991986,10380.283914690313,10380.283914690313,6007.3216809876885,19048.67120180659,6007.3216809876885,1782.6623950396252,10380.283914690313,10380.283914690313,1782.6623950396252,296.10652571770805,6007.3216809876885,19048.914156131174,6007.3216809876885,296.10652571770805,455.23028110544715,1782.6623950396256,10380.283914690313,10380.283914690313,1782.6623950396256,455.23028110544715,406.93071462590524,296.81054820276626,6007.3216809876885,19049.316643612216,6007.3216809876885,296.81054820276626,406.93071462590524,956.0170785882004,455.23028110544715,1782.6623950396254,10380.283914690313,10380.283914690313,1782.6623950396254,455.23028110544715,956.0170785882004,1135.2761006948242,406.93071462590524,297.7826068613362,6007.3216809876885,19049.919691016756,6007.3216809876885,297.7826068613362,406.93071462590524,1135.2761006948242,0,0,2
25431.99999999002,4182.686830306727,4182.686830306727,3062.7283361886525,24046.67120180462,3062.7283361886525,3157.8707253807365,4182.686830306727,4182.686830306727,3157.8707253807365,2773.9894170011326,3062.7283361886516,24046.91415612921,3062.7283361886516,2773.9894170011326,1884.821475759056,3157.8707253807365,4182.686830306726,4182.686830306726,3157.8707253807365,1884.821475759056,801.5606594695117,2773.295879533573,3062.7283361886525,24047.31664361025,3062.7283361886525,2773.295879533573,801.5606594695117,706.1967331354866,1884.821475759056,3157.8707253807365,4182.686830306726,4182.686830306726,3157.8707253807365,1884.821475759056,706.1967331354866,885.918566283377,801.5606594695117,2772.3385061034865,3062.7283361886516,24047.91969101479,3062.7283361886516,2772.3385061034865,801.5606594695117,885.918566283377,0,0,2
17167.999999993266,2358.9614547084466,2358.9614547084466,6494.031287159077,15813.31519273756,6494.031287159077,3983.753901079897,2391.780776422109,2391.780776422109,3983.753901079897,3110.4898532381035,6527.50567470128,15838.298425032737,6527.50567470128,3110.4898532381035,2250.8065161463087,3959.9896588914203,2404.5340648424462,2404.5340648424462,3959.9896588914203,2250.8065161463087,944.889292899248,3125.785269263235,6531.945397668281,15840.741704658265,6531.945397668281,3125.785269263235,944.889292899248,1693.352881828074,2234.3671211625056,3964.2327783440746,2400.6952947946497,2400.6952947946497,3964.2327783440746,2234.3671211625056,1693.352881828074,785.1022148358805,956.9263405300051,3126.846981530124,6527.660743624755,15839.200209630415,6527.660743624755,3126.846981530124,956.9263405300051,785.1022148358805,0,0,2
22486.999999991178,8579.83972904173,8579.83972904173,4502.753378931025,21399.44444443605,4502.753378931025,1934.5148115978318,8559.242128185811,8559.242128185811,1934.5148115978318,1116.4686300707713,4426.10114152826,21471.694957339594,4426.10114152826,1116.4686300707713,1208.2475870841809,1934.0661804433023,8582.030489371893,8582.030489371893,1934.0661804433023,1208.2475870841809,1004.8358245737965,1133.0566882881544,4479.528836910584,21383.53317686223,4479.528836910584,1133.0566882881544,1004.8358245737965,1177.1868572391058,1225.4465672527726,1925.2426923192754,8599.470353552138,8599.470353552138,1925.2426923192754,1225.4465672527726,1177.1868572391058,2114.5541909370786,982.7312940781659,1120.431243505185,4470.650641194749,21392.892783785996,4470.650641194749,1120.431243505185,982.7312940781659,2114.5541909370786,0,0,2
57960.99999997725,4575.570731157969,4575.570731157969,2463.9055705103615,56655.83900224533,2463.9055705103615,763.4469910914457,4586.634335648861,4586.634335648861,763.4469910914457,8537.764955164976,2468.9483360858935,56674.34980792815,2468.9483360858935,8537.764955164976,2302.5932556217017,773.0141469016957,4600.536233073305,4600.536233073305,773.0141469016957,2302.5932556217017,1677.8080377786714,8522.956363017649,2458.9892742577013,56675.12501519209,2458.9892742577013,8522.956363017649,1677.8080377786714,313.6465796056284,2304.9070656851145,794.3875110956708,4594.976230636065,4594.976230636065,794.3875110956708,2304.9070656851145,313.6465796056284,2471.2338087578037,1675.7859827870816,8515.893599973497,2455.24834581891,56681.15574681285,2455.24834581891,8515.893599973497,1675.7859827870816,2471.2338087578037,0,0,2
37131.999999985426,14937.135896288923,14937.135896288923,160.37607134114683,36332.10430837576,160.37607134114683,4081.8656429056264,14898.883582183975,14898.883582183975,4081.8656429056264,4010.304349316474,248.87875671448703,36499.07742143045,248.87875671448703,4010.304349316474,1630.004144121656,4063.185487125777,14869.910125901211,14869.910125901211,4063.185487125777,1630.004144121656,1650.7317885193213,3978.6902580667625,186.08536782468295,36404.58133832093,186.08536782468295,3978.6902580667625,1650.7317885193213,1094.980093268345,1583.3790795934106,4062.3755266518137,14881.801259032298,14881.801259032298,4062.3755266518137,1583.3790795934106,1094.980093268345,1440.7115578313174,1679.378701757303,3984.775777229375,206.42142028296144,36423.51979562467,206.42142028296144,3984.775777229375,1679.378701757303,1440.7115578313174,0,0,2
7655.999999996996,5366.623064966961,5366.623064966961,3708.289197772468,6729.551020405524,3708.289197772468,3300.926048683327,5185.200871249556,5185.200871249556,3300.926048683327,2299.9124429588064,3662.680228888321,6887.574745088078,3662.680228888321,2299.9124429588064,2017.9159332234508,3241.020034214935,5213.7495700036325,5213.7495700036325,3241.020034214935,2017.9159332234508,1200.7404966506695,2274.5042369777575,3670.304216271826,6810.71836246122,3670.304216271826,2274.5042369777575,1200.7404966506695,1010.3412197006443,2049.4154200458993,3226.865842821369,5225.726372502135,5225.726372502135,3226.865842821369,2049.4154200458993,1010.3412197006443,870.6064118957955,1232.1228223488822,2291.9103648155888,3671.049258214012,6824.078330052798,3671.049258214012,2291.9103648155888,1232.1228223488822,870.6064118957955,0,0,2
34303.99999998653,5440.328478207044,5440.328478207044,5393.142971982458,33030.76643989633,5393.142971982458,3403.4740583289854,5354.300572041423,5354.300572041423,3403.4740583289854,2528.706872146517,5469.034407704967,33134.084995436424,5469.034407704967,2528.706872146517,1282.025549396663,3402.9285817445693,5315.50884807073,5315.50884807073,3402.9285817445693,1282.025549396663,3026.6913697628297,2513.7285322962794,5488.546931387106,33150.936061651715,5488.546931387106,2513.7285322962794,3026.6913697628297,649.7141684657798,1285.7285262036298,3389.528091860641,5332.4025726217105,5332.4025726217105,3389.528091860641,1285.7285262036298,649.7141684657798,1241.6256335060102,3033.0499426925794,2524.4432866370494,5470.459039727954,33124.22869619152,5470.459039727954,2524.4432866370494,3033.0499426925794,1241.6256335060102,0,0,2
