hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,label,clase_name,dataset
2.9531513844389923,7.264610957983946,9.738013490959757,10.210825761957697,20.186871907271236,14.037652312348616,21.24880573735181,0,0,2
3.071944039928122,7.673734049311136,10.089436377144654,11.030537210616824,21.59831481832058,15.095735122685634,-22.316993453497368,0,0,2
3.109322265461189,7.459284551286911,10.221676257994778,11.151610908005829,21.8921869654665,14.920540037013145,22.167114851339512,0,0,2
2.736972671588795,6.834501223002597,8.953663804951644,8.960862356511658,18.17730512217148,-12.770903978018936,-17.996552099932792,0,0,2
3.140097427451615,7.435285388728049,9.994673341560935,11.629568855392149,22.703148088950766,15.78400551361352,22.519132869564007,0,0,2
2.9385240089565396,8.08543210974839,12.30542675335183,10.644093401844906,-22.123341095530808,-14.759903931431117,22.963462416724482,0,0,2
3.1192760791108913,7.120246232011752,10.367915391297776,11.975728883161896,23.549901516242052,15.719190960538628,23.184581251991045,0,0,2
2.9512134231110947,6.678434569203376,9.944264002111291,10.249727580476112,20.49998407656955,14.027808632624586,-20.494526947250765,0,0,2
2.9617191997254695,8.218975400059941,10.790443096484683,10.429838683788686,21.057446407517123,-15.496039577522367,-21.595924511354163,0,0,2
3.0970159826173767,7.422618242208024,11.903484931586979,11.366149815174392,23.002990268462003,16.810785258228297,24.017343458805907,0,0,2
2.992203134262896,6.45526960434739,9.812815167541913,10.153256380207788,20.13630094615002,13.417827767437448,22.332626726662863,0,0,2
3.0398519040147125,6.728097639147109,9.831267671119097,10.266763253990272,20.317531029028157,13.723280059433398,21.36322565186606,0,0,2
2.5744279111146375,5.994880251667868,9.753548702223368,9.712800992793095,-20.240683781235003,12.819494942387703,19.451638081562297,0,0,2
2.901706917113755,7.515001743997707,9.023708340910064,10.297329634495863,20.933745316540726,15.31574797048227,19.9602886719649,0,0,2
3.1428572158387813,7.479089196449208,10.010947740655574,12.07168155925986,23.433783232760895,16.03670152378901,-23.1692600340135,0,0,2
2.802956740099008,6.787801599546977,9.124970569954563,9.192515038039732,18.357700773828135,12.587978145396825,-19.11830673364789,0,0,2
3.1397630334545883,7.080959325062839,11.05112561661729,11.787728739080853,23.247282326677094,15.42998860964451,-23.59357171232788,0,0,2
2.743346636636407,5.976502499074428,9.291013864368477,9.4800473959272,19.09511658262858,12.691867906900088,-18.958279268230275,0,0,2
3.1601839406175047,7.462507962419109,11.520969740318131,13.55387897176307,26.16386852597066,-18.24904654921386,26.364329383521294,0,0,2
2.2577758714438225,5.708944475888349,7.794627483811436,7.1654466469872435,15.245796724009729,-10.13804460523374,-14.659615040745472,0,0,2
3.0030498262925143,6.783032101180049,11.170773293781812,10.778912790013033,-21.75376983292466,14.66497770315829,23.84902173240487,0,0,2
3.129739128121291,8.004485342513883,11.224237758971265,11.878041434948615,-23.6385982488985,15.969743650654758,-23.533409518560074,0,0,2
3.0988910314592646,7.3078616358233095,10.380159695698907,11.677914496316234,-23.086474577207927,15.40708865115427,22.748504191631582,0,0,2
3.073013661712551,6.902642113432263,10.797950453134806,10.678624842307547,21.493089026492818,14.206589392872324,21.681354973337093,0,0,2
3.016271030364882,6.313838309922578,11.883567037747579,12.97630746412627,25.71455893767271,-17.218637231219358,-25.46631942911125,0,0,2
3.061980703140937,7.842150759197819,10.219545586206932,10.88059144337484,21.4553661029193,14.858063121451174,-21.914870572727263,0,0,2
2.780450260698063,6.058335747690759,9.69922880384093,10.77646035205035,21.100856385527056,13.843823402792351,-21.255885105637052,0,0,2
3.0890196941028103,7.6989872023680475,10.131869311153613,10.686890214277014,-21.135743949870733,-14.547153492559417,21.485929790415298,0,0,2
3.1523313392390486,7.616234754346433,10.20949558330712,12.398828335724048,-24.01952304737455,17.122846932899844,23.76052825520744,0,0,2
2.8567909698272587,6.355889177448796,9.018270564823968,10.167981328575268,-20.55911004577849,13.54400618564242,-19.766683146202585,0,0,2
3.046713556881252,6.8525358134722305,10.486640522398343,12.09235618019654,23.38805268990795,-15.9234594609299,24.157187772064354,0,0,2
3.157239865998044,8.547412333078524,13.603326353401407,12.520367660249692,-25.70916927511414,-17.594746596247546,-25.75910807812998,0,0,2
3.110636536055922,7.694617962669817,10.448280775036453,11.57864752897338,22.7477849758274,-15.427880617309002,-22.73758803149789,0,0,2
2.8668569874221332,6.106591060511237,9.801683958512516,10.487608045995476,-20.686572296515962,-13.631130949506652,-20.959751603351627,0,0,2
3.0661978638214276,7.674592360999051,10.256306970626765,11.71625665488932,-23.278193815417705,-15.633519279917719,-22.718432722299195,0,0,2
2.8348878892161062,7.482581580432201,10.344701766493744,9.966617386601659,20.157219290477176,13.722303050520901,-20.536215139242227,0,0,2
2.859829353602113,6.6124266068170945,10.275049337858515,12.13195717619099,23.336401206605444,15.719758606972595,-24.5175421640003,0,0,2
3.096346212607026,7.814264327977364,10.187178011340087,11.331955973139026,22.130761475287834,15.543646223289269,22.48236772907456,0,0,2
3.0683575218730046,6.617907750990222,11.126060164083308,12.645889351187966,-24.95306040511935,-17.892492845360923,24.56556152757754,0,0,2
2.9150668948270018,6.76705849990323,9.88283105844467,10.296752956129904,21.325740262514884,13.925584008088613,-20.38943732678579,0,0,2
2.94776016916379,6.257531587322909,10.032244616562954,12.267805775997502,23.767607679745268,15.504932955275876,23.466212923112764,0,0,2
3.0528849963748517,7.830003062257683,10.390744053092163,11.487302700247788,-22.697631313589056,15.411594443822015,22.499682272778976,0,0,2
2.9107833035264075,8.528037995860325,11.944507149189384,10.838095135138552,23.296310980972297,-15.421592462454626,22.23099776365208,0,0,2
2.983952369673183,7.9436587613037,10.148879751516342,10.711708779854957,-21.187866716753277,-14.906375572896625,-21.502174157534412,0,0,2
2.7103984801466683,5.707354382152207,8.860002669827265,8.861051512674639,17.753529843092927,11.741574253457955,18.153491674694752,0,0,2
2.970415520765635,6.476761784188715,11.800853442984415,10.866972345881779,22.44249532806914,-14.114843633727661,22.287422035589774,0,0,2
2.8701881449035316,5.988574667991393,10.92131821620214,11.182422022231531,22.325824983610815,14.177324504073509,-22.466041951682797,0,0,2
3.0683959739928413,7.089669801157314,10.52523237556663,10.736002881983909,-23.00183034377536,14.288521882116886,-21.366737043329312,0,0,2
3.1503242994831413,8.582840718096737,11.23095655522381,12.90232476200405,-25.417771590792658,-17.44845793308687,24.998349516244915,0,0,2
2.9888622094321984,7.8024107369627504,10.680638951498505,10.314785564542172,-20.95316890178855,14.414079047222549,20.97332427019752,0,0,2
2.96991988420202,6.49941963194659,9.982651142247892,10.586839758907974,20.871607105876762,13.840921359590354,-22.86978381045397,0,0,2
2.949159002362086,6.301141237935345,9.626326394051624,10.268255849186724,20.236608051932095,13.467763525556238,20.732629231408133,0,0,2
3.0649660005046835,6.885448364570356,11.67105771059007,11.94526320492288,-24.564200004421473,-15.704634013584414,23.75867682316438,0,0,2
2.90596155708085,5.982349817064097,10.213647301715605,10.767433649449485,21.32846284795019,13.923221787661008,21.53658325816451,0,0,2
3.004711578108035,6.84320723505432,9.867246849793181,10.77096317374551,21.56043784074117,-14.192666484329271,-21.116503349517284,0,0,2
3.0613207940420724,7.866397610922947,10.345928386129927,11.282599728666497,22.433422100784274,15.228427742629519,-22.14867437675481,0,0,2
3.0254651264319907,7.155018244263218,10.728003718459814,10.178352294699089,-21.281749493667355,13.762182822307345,-20.642684078274936,0,0,2
3.008568876377316,6.400981880888864,10.073527879438148,10.62360002735508,20.97236179766911,13.832367349662782,22.492507863903846,0,0,2
2.983740336521733,7.536030488795823,10.718070477980918,12.833861455956923,24.613182233760835,-16.620908224496226,-25.516917088600955,0,0,2
3.0719041230645803,6.577265719368114,10.26998767377904,10.987683385441677,21.617390695400108,14.276361085341229,22.815127804088604,0,0,2
3.0725666991001837,7.271395292707237,11.406642035277526,10.99692633567093,-22.238349267907314,14.664783151969699,22.587545633148117,0,0,2
3.1434884195172734,7.687076621503789,11.096498323084129,12.139492365405035,24.191354845617198,16.140371869339884,-23.789130431087514,0,0,2
2.8909169387770297,7.481824981964973,9.397963813888186,9.866654622083768,-20.06118605763967,13.941739007872133,-19.515913025264783,0,0,2
2.9107116733706184,7.920829792443643,10.880968041829131,10.145701604881795,20.66321064357269,14.603174418563958,21.519209913988607,0,0,2
3.0960332381629034,7.645306320269809,10.301999557868099,11.300186795500037,22.101284166293713,15.813837970362593,-24.458054368840614,0,0,2
2.948498060187733,6.193880600974667,9.622758868715485,10.144683553524844,20.028428280597428,13.241701533830502,22.011111961352753,0,0,2
3.091680097607873,7.975448827220003,11.044680632414979,12.084754477493627,23.974450222884265,-16.575331974304532,-23.704511341781494,0,0,2
3.0622701456390167,6.878564178535645,11.06947676347,12.651480486962217,24.52937797614469,-16.838657682709307,25.068454893529655,0,0,2
2.847980750759386,6.789930409050069,8.997259183151892,10.122726660524386,19.684747423881465,13.537042966688903,-20.69859286406255,0,0,2
2.29502031988557,6.08280633735827,7.353744350799295,7.4657227500155345,-14.877378757190325,10.511987899040562,-15.902865686422523,0,0,2
2.8655319760847098,5.873244809537267,9.465220812617957,9.761737224210956,19.37635136376713,12.709228717395975,-20.516639605401537,0,0,2
3.092549778699437,7.033454737526885,9.93371753283117,11.536323199649095,-23.605470792221684,15.508690401081763,22.271810180672496,0,0,2
3.158942487925221,7.573691582033763,11.662288075796205,12.876500280685274,25.463698745402397,-16.7436050648589,25.203037760002346,0,0,2
3.090473076142169,7.460959210953257,9.905394870600999,11.029144508709312,21.520523053792132,14.867784236864326,21.985645953605253,0,0,2
3.1051989902731028,7.899307810445959,11.378907165227833,10.765917644217605,-22.06063685237948,15.5524317113274,21.934982824111813,0,0,2
3.0963954987362685,7.84413007133169,10.387454126515053,11.130467019898042,22.108007394196278,15.357471682298746,21.988198241330586,0,0,2
3.1612468643165905,7.682381096588565,11.48057543151046,12.665413469075048,-24.87404729690495,16.711980877097183,-24.90488579104108,0,0,2
3.0635961914596095,7.7511393812423375,11.018370043770059,10.98629070762597,21.998088160212006,15.004070184657333,22.673606512654395,0,0,2
3.1564175141161357,7.810502982365358,12.173757249344826,12.362693322746003,24.85689487250353,16.920243102324957,24.725536900387002,0,0,2
3.0254871724337122,7.0574905105865415,10.795193627251226,11.54247335785017,-23.19601720954406,15.679709909015035,-22.735952822774017,0,0,2
2.760021838982618,7.6432636770857,10.178168735010786,9.690246013973118,20.05979838242917,-13.972352085959939,-19.655865554941638,0,0,2
2.922432041486232,7.314041326071291,10.446433876281118,10.345102151082282,-20.902655548303652,-14.410186928408818,-20.880670982731555,0,0,2
3.1708031943911434,8.2096864265006,11.429955867297293,12.744811054028524,25.018019826383696,17.07680952092633,24.952338738937723,0,0,2
3.101044242389868,7.288740345596924,12.389544368266387,11.687208872238408,-24.188925835853535,-15.462832076182526,23.752947190888833,0,0,2
3.0487608988877968,7.223167934467579,10.105320904759257,10.678739179379829,-21.22854797169123,-14.308299342458383,-21.214255599700273,0,0,2
2.5261684699952727,5.7628723810389255,8.415801719377066,7.9736026778061095,16.168604175498487,10.855109174055507,17.598778960546934,0,0,2
3.0229197854526944,6.435725348068013,10.71004477456266,11.546283413462243,22.726145621793876,15.09877765894704,-23.01142364029989,0,0,2
