m00,m10,m01,m20,m11,m02,m30,m21,m12,m03,mu20,mu11,mu02,mu30,mu21,mu12,mu03,nu20,nu11,nu02,nu30,nu21,nu12,nu03,label,clase_name,dataset
11709855.0,1467915150.0,1494193410.0,256302923520.0,182238082230.0,263557860180.0,50337061404510.0,31279231075380.0,31700949452670.0,51923429352900.0,72289125945.26295,-5069885594.465927,72896750671.1779,83702098616.07692,-154276473735.79688,-44088941946.671875,-310360626671.1847,0.0005271933688544903,-3.6973888275771704e-05,0.0005316246816150974,1.7838467996979996e-07,-3.287917489435972e-07,-9.396170382105016e-08,-6.614359971773993e-07,0,0,1
5307825.0,660283230.0,261449715.0,112580467140.0,31526285205.0,19577137695.0,21897628104450.0,5354304051195.0,2310813680925.0,1884139433715.0,30442502188.398746,-997556915.4126849,6698801752.57891,318856794811.1086,57070091167.15234,-26270486120.354492,259889069586.5632,0.001080555690052939,-3.5408252397584295e-05,0.000237773764636345,4.912518366150596e-06,8.79259515804295e-07,-4.047404592095889e-07,4.0040226467875885e-06,0,0,1
9155775.0,1185305535.0,1299872445.0,201257138655.0,171200746125.0,236912138805.0,38458244227905.0,29202442891695.0,31432071995925.0,48685737212025.0,47807626046.65867,2919415068.646691,52365404828.87259,25180075207.566254,-126522332640.1875,-67501097642.515625,181677781198.2762,0.0005703047066139155,3.482616251607751e-05,0.000624675168110263,9.927027939020229e-08,-4.988034073272922e-07,-2.661172679938756e-07,7.162490163304039e-07,0,0,1
1622820.0,224175090.0,257698410.0,34681681470.0,35686761930.0,42667434360.0,5771904095100.0,5562835230090.0,5918577739410.0,7297212185880.0,3714309255.8862348,88504418.62664975,1745785306.7913258,-45179924286.52564,31047882776.36328,-3576802460.4570312,-32684037283.59229,0.0014103839520863708,3.360657476809307e-05,0.0006629032239533269,-1.3466961553420875e-05,9.254567161572288e-06,-1.0661518800623963e-06,-9.742262309190778e-06,0,0,1
5084955.0,669368625.0,667458420.0,103065715125.0,85783991805.0,99871606290.0,17557647916965.0,13228479050925.0,12520376332395.0,16215944805060.0,14951984298.593344,-2078285214.181593,12260065493.887466,53907105137.75769,247085598838.70312,-80832891313.89844,-111891414627.04906,0.0005782619341014554,-8.037683852304259e-05,0.0004741530651134279,9.245453648121041e-07,4.2376945401607255e-06,-1.386341833746148e-06,-1.919017697042867e-06,0,0,1
8823000.0,1066936320.0,772488330.0,178524951750.0,90642436680.0,114370734930.0,34027799747760.0,14838818208780.0,13453915017750.0,21690198422790.0,49503857911.72022,-2772031874.1364245,46736345268.18555,466688672095.2728,-121317670995.63281,108843443955.05078,3492689566392.347,0.0006359258615468144,-3.560948241527022e-05,0.0006003744331042078,2.0183039090260678e-06,-5.246665373408456e-07,4.7071883579272313e-07,1.5104949887074064e-05,0,0,1
9255225.0,1246114110.0,1078816260.0,235756823820.0,143572073190.0,183908801940.0,49084162531950.0,27858688787760.0,24060350521860.0,35350643829000.0,67981283501.845406,-1678654229.7470932,58158804199.22247,-963759357145.6934,830204283064.2031,-309606350576.0078,355370007504.94934,0.0007936251050246262,-1.9596895950734817e-05,0.0006789558053793094,-3.6982916309096187e-06,3.185792728482442e-06,-1.1880710332118986e-06,1.363682660912586e-06,0,0,1
887910.0,111011955.0,128044935.0,15434498475.0,16479770760.0,19368114705.0,2324475618045.0,2358210644910.0,2555636722980.0,3050311750065.0,1555102868.5511203,470807506.74468714,902836265.5700749,5902936712.202229,14684975085.60254,-1673490063.6298828,-3146607601.199141,0.0019725191492605777,0.0005971803161386786,0.0011451730033416368,7.945948738207671e-06,1.9767458968490636e-05,-2.2526865707394668e-06,-4.235651493043893e-06,0,0,1
3820155.0,371185905.0,285566085.0,41207654985.0,27711677220.0,30692108295.0,5053813929525.0,3059400184410.0,2822234537610.0,3958410237255.0,5141323626.542286,-35392126.14745445,9345333386.069017,50751374480.25758,-14096725885.354492,-154677240061.34375,266925011561.74356,0.00035230026754347793,-2.4251839441327515e-06,0.0006403727310994692,1.7792843032634395e-06,-4.94214853333197e-07,-5.422804567003778e-06,9.358081196499881e-06,0,0,1
1628685.0,216386115.0,245189385.0,32019807615.0,32599273695.0,38377856745.0,5088009283665.0,4856567786595.0,5115118768185.0,6196496515425.0,3270877794.443402,23558649.187413123,1465971072.400186,-35256940323.074936,29905500097.125,9166429649.017578,-22461837027.33783,0.0012330767959248107,8.881292876695606e-06,0.0005526513145628801,-1.0414822653576024e-05,8.834018976803073e-06,2.7077431645002443e-06,-6.635177272037542e-06,0,0,1
1252560.0,285566340.0,211271580.0,65425970670.0,48251067615.0,36741138990.0,15061735801470.0,11072899508895.0,8404983672165.0,6571078215390.0,320798429.9511428,84072144.42996942,1105576210.016286,-754979184.846595,-952877933.7304688,151409933.23828125,924170220.1007036,0.0002044726177062881,5.358645754717397e-05,0.0007046794517362681,-4.2997047200612595e-07,-5.42676385195389e-07,8.62299276159619e-08,5.263269686454282e-07,0,0,1
2373540.0,285865710.0,322510995.0,40011535920.0,38791199760.0,45640378125.0,6192333236760.0,5473369171650.0,5501713929210.0,6681840719445.0,5582285031.53631,-51556026.07542168,1818347783.8681767,28757366167.42321,49115078169.4668,18863702613.466797,-13811372928.722475,0.0009908750604642838,-9.151374422155277e-06,0.0003227630728468216,3.313276801403814e-06,5.658788365757028e-06,2.1733794358602203e-06,-1.591275823170186e-06,0,0,1
587265.0,122947485.0,110551425.0,25867771965.0,23152622745.0,21225870795.0,5469112617045.0,4873074170175.0,4446395214135.0,4148188842885.0,127971248.4151122,8012276.274425993,414793054.06426454,-45245146.94782712,164613603.55273438,-385997582.8183594,-3705429150.5303483,0.0003710600253445231,2.3232057780759626e-05,0.001202716415288502,-1.7119327768625396e-07,6.228456363824794e-07,-1.460492358613495e-06,-1.4020168002657933e-05,0,0,1
201705.0,49365705.0,3865800.0,12092904525.0,952005270.0,123543930.0,2965023760035.0,234668944350.0,30697515570.0,5880531540.0,11038283.969658347,5881265.195954463,49453502.69279393,-22137263.628501702,22228016.118774414,235678764.22080994,1617122968.008202,0.0002713115200896381,0.00014455643691997508,0.0012155245349929353,-1.2115247123875417e-06,1.2164914005257513e-06,1.2898190663043268e-05,8.850165366368846e-05,0,0,1
1690395.0,236120565.0,261850320.0,37733486535.0,36597025485.0,44716729110.0,6466497278025.0,5905968468045.0,6275065506375.0,8044992370440.0,4751301178.370793,20813709.74581206,4154854468.805254,-131612629723.33537,55055152686.58008,22420712986.58789,-169058056369.7009,0.0016627852436385084,7.28405296390378e-06,0.0014540502571474196,-3.542640376691703e-05,1.4819292590870852e-05,6.0350228748920235e-06,-4.5505655328011067e-05,0,0,1
3431535.0,446429265.0,485085480.0,70197463095.0,65396364915.0,76252798920.0,12262177478265.0,10720020031965.0,10655554971675.0,12893745712380.0,12118764014.722446,2288643647.820091,7680593505.562903,-23445042842.161198,201343963294.02734,88314194310.95703,-56905917317.32511,0.0010291565986874603,0.00019435750290514514,0.0006522557480683108,-1.0748056693580698e-06,9.23033643812677e-06,4.048642494246639e-06,-2.6087733327871593e-06,0,0,1
4534665.0,775856370.0,858349380.0,143200506060.0,147529455930.0,168553361370.0,28068000447450.0,27431138711430.0,29075660607300.0,34180645379430.0,10455726264.893435,670573485.8612126,6079692830.783902,-10657725769.490105,95800155350.5,-16757857017.265625,-25778771558.67569,0.0005084681881578608,3.261038752777895e-05,0.00029565907904500154,-2.433893209647887e-07,2.187777698862203e-06,-3.826973529318381e-07,-5.887069944071814e-07,0,0,1
2641035.0,290267520.0,361113660.0,40071891360.0,37462428930.0,55250200770.0,6483772315500.0,5087799994710.0,5383870648650.0,9163358271090.0,8169537484.73882,-2226392507.929907,5874453974.294677,283827484302.7691,98086307278.67578,-79660604339.71875,2444702694.384789,0.0011712487932825845,-0.00031919304405635606,0.0008422076698270625,2.5039119690737775e-05,8.65312530957484e-06,-7.027618948174085e-06,2.1567045743770013e-07,0,0,1
4058325.0,551060865.0,627474165.0,86152274025.0,86255696160.0,104014534935.0,14506536087315.0,13691650828230.0,14608900528470.0,18159953211195.0,11326310866.665405,1053930374.8416541,6998197470.049005,-267568986285.7123,85080192633.27344,159351081913.20312,-86197524453.49564,0.0006876933591347349,6.399090827553554e-05,0.0004249056893035015,-8.064337865610348e-06,2.5642561516202403e-06,4.802727631618792e-06,-2.5979317335004503e-06,0,0,1
1921425.0,175573110.0,308997525.0,18625940520.0,27646350810.0,52028321415.0,2262243582300.0,2901048138840.0,4547413123200.0,9117493557735.0,2582682544.7617784,-588764506.2641004,2336311341.1612496,88277116357.01694,13281460134.139648,-17386777094.960938,-973929279.0710521,0.0006995586857346144,-0.00015947578421694633,0.0006328253135889726,1.725001771582439e-05,2.5952979895645773e-06,-3.3975080438309513e-06,-1.9031316394602992e-07,0,0,1
4806750.0,749361360.0,721677795.0,130800855660.0,110234779770.0,116971612275.0,24832888798710.0,19063219577160.0,17494757442150.0,20142624984315.0,13977129054.487017,-2273142202.850916,8620056692.524944,83328709070.82776,133742647505.13281,-58278174521.74219,-7709906721.502556,0.0006049436260752335,-9.838378692910667e-05,0.0003730843674850443,1.644999674473074e-06,2.640225848478095e-06,-1.1504747785743968e-06,-1.5220197442767709e-07,0,0,1
3535065.0,685245945.0,597063630.0,135679186965.0,115813233720.0,106688289750.0,27408626632875.0,22953755325840.0,20689052403690.0,19968281897160.0,2849378987.2278895,76908825.1309386,5845737132.501629,3568032199.9539742,8063858813.8046875,-17655069806.523438,-25763932645.452274,0.000228010795572538,6.154338360484304e-06,0.0004677830433453044,1.5185715382001422e-07,3.432016808274914e-07,-7.514081995523757e-07,-1.0965252731742164e-06,0,0,1
1537905.0,176000235.0,229862355.0,22953963465.0,26519486685.0,35476227045.0,3290033527575.0,3493449515355.0,4121883040335.0,5638878704355.0,2812223422.5037303,213682036.6937483,1119942198.9620302,19475898535.66648,13736349720.179688,-1947241239.3496094,1655210242.5732496,0.0011890244996339238,9.034601402129699e-05,0.0004735181074461654,6.640086410166309e-06,4.683252427877552e-06,-6.638897849586826e-07,5.643251333206127e-07,0,0,1
13302840.0,1793438715.0,1563606960.0,315694036395.0,216107474970.0,258765867540.0,61317630269625.0,38355909744660.0,36243787955430.0,49161009465060.0,73909393081.17747,5307882017.859249,74980546107.85156,-1171420254419.905,-181734453772.625,110179831242.625,1119514640371.6409,0.000417648475754082,2.9993871439406756e-05,0.0004237013657892964,-1.8148962773502423e-06,-2.815634972792496e-07,1.7070301184124735e-07,1.7344782502977536e-06,0,0,1
2972535.0,399238710.0,448364715.0,59579794260.0,60237357915.0,72874367415.0,9560306327820.0,9067035591855.0,9854849066385.0,12551462402685.0,5958374306.167962,17864981.824219476,5244913882.2304125,-42335035800.9805,75470393215.15625,61763873511.296875,-22843236388.495506,0.0006743320916862014,2.0218485684914433e-06,0.0005935870368629254,-2.7789612379660706e-06,4.9540361403005905e-06,4.054311214036061e-06,-1.499478322677002e-06,0,0,1
637500.0,93846885.0,12996585.0,14381675895.0,1860015390.0,384681525.0,2313545562735.0,272183083710.0,54820624200.0,13174807815.0,566400876.6419995,-53222285.11800008,119722745.92200004,29646896548.993862,-5343476086.088257,361413324.01727295,450855148.00474036,0.00139368151115294,-0.0001309583332392159,0.00029458884040784323,9.136476997717652e-05,-1.6467337910974884e-05,1.1137909548460153e-06,1.3894296430793507e-06,0,0,1
3845910.0,387141000.0,444683025.0,61145855340.0,50441880735.0,69829378245.0,11671426167990.0,8286682900695.0,8400623296605.0,12584371190535.0,22175064582.805996,5678734696.34465,18412940334.817333,1051879444981.1078,73421025882.86523,58179201700.66406,252365718145.38187,0.0014992244614331724,0.00038393114639902746,0.001244872611476947,3.626337126656671e-05,2.5311778199167735e-06,2.0057184322121086e-06,8.700266723268922e-06,0,0,1
1327785.0,65483745.0,185825895.0,3927480675.0,9163692240.0,26907261615.0,264353220735.0,550289344650.0,1326817926270.0,4015723041735.0,697951150.848857,-875459.2711740239,900593929.6811978,1814441201.1040313,717723624.2041016,49742987.5078125,-2076012807.4688206,0.00039588542363809586,-4.965699447950049e-07,0.0005108265943026525,8.931481514740232e-07,3.532952888399363e-07,2.4485696926615856e-08,-1.0219052567252986e-06,0,0,1
2150925.0,287607615.0,290805060.0,48388378485.0,41298325845.0,46069111920.0,9034577704185.0,7381960552815.0,6984094641435.0,8051492377560.0,9931370357.80438,2413776296.9999948,6752267807.999995,-91515308992.02667,194343041055.85938,171349368480.06445,-2864769307.1999846,0.0021466371599317105,0.0005217308093671851,0.0014594832805800123,-1.348747280457357e-05,2.864216391628423e-05,2.525336987778819e-05,-4.2220802779132026e-07,0,0,1
3140325.0,444354840.0,462148995.0,69364072350.0,67518328290.0,71859875415.0,11611800141210.0,10842357960630.0,10810541057280.0,11685756678645.0,6488024860.830699,2124414370.4579833,3847267299.7539625,-39297044187.550766,33118808307.578125,17111913801.636719,-21945752161.610233,0.0006579051895459856,0.00021542199190824685,0.0003901244487146782,-2.248657924296392e-06,1.895126523731818e-06,9.79179003547479e-07,-1.2557812050017502e-06,0,0,1
348075.0,50244945.0,30548745.0,7377665355.0,4220179620.0,3537179715.0,1101961145535.0,591345572730.0,476672878530.0,476547561585.0,124761532.39560536,-189559695.7912082,856074145.5824176,969512533.35879,-1427779699.03833,-648901595.7897949,15841154397.790443,0.0010297576731790733,-0.0015645892409170453,0.007065871212838402,1.3563486774708392e-05,-1.9974647463311144e-05,-9.078137630764294e-06,0.0002216178551361028,0,0,1
1910715.0,268282440.0,276290460.0,45347545560.0,39913665135.0,45204181500.0,8368329257910.0,6986155794705.0,6729331032555.0,7908097629330.0,7678156031.811018,1119873932.4803092,5252426116.799681,-155065932203.60922,114393525167.27344,58368027126.74219,-147459874751.81522,0.002103125103764966,0.00030674487086397627,0.001438692985157616,-3.0727456444655834e-05,2.2667919459656926e-05,1.1566054424788194e-05,-2.922026014599578e-05,0,0,1
1521330.0,232708410.0,191418810.0,37213999770.0,29503603530.0,26590600830.0,6203997172890.0,4764087610560.0,4138349128560.0,4062289239690.0,1618038285.819646,223455949.1384523,2505648306.999664,16599994209.834885,13336814498.80664,14717974348.234375,86033198941.18591,0.0006991042377597167,9.654839589668685e-05,0.0010826130414284762,5.814995231205161e-06,4.671899985608481e-06,5.15572171689535e-06,3.013751904033328e-05,0,0,1
1749810.0,230640870.0,229439565.0,33096227640.0,30420304815.0,32087188815.0,5042426411100.0,4403331351675.0,4282632836625.0,4722813433215.0,2695663627.7032976,178083725.84086663,2002485911.605218,-30583312955.374325,16723180625.49414,6547976367.667969,-9683030253.104599,0.0008804078586601087,5.8162416897449854e-05,0.0006540149576953944,-7.551049086223411e-06,4.128969218120503e-06,1.6167015993276498e-06,-2.3907493884415967e-06,0,0,1
2899095.0,324819000.0,370717725.0,38676382950.0,43344389235.0,54865383075.0,4847089813740.0,5378915168625.0,6618714198015.0,8880617998425.0,2283169633.0855823,1808613168.0635924,7460371638.956809,2109643192.1213403,27947180433.06836,8965713340.445312,-43185463729.4607,0.00027165223700209665,0.00021518936037702088,0.0008876373508221276,1.4741880661652388e-07,1.952908436424655e-06,6.265110451143413e-07,-3.017737572853078e-06,0,0,1
4265385.0,544347225.0,637164930.0,84581256255.0,82432641555.0,104886009930.0,14597762467365.0,13024020828675.0,13781660847315.0,18339207894660.0,15111817654.45148,1117833744.4930289,9706055946.501457,-53605261277.66372,103923436603.3789,62173071688.40625,-228495628113.47296,0.0008306158800813327,6.144134879719012e-05,0.000533490039813122,-1.4266315486059696e-06,2.765781749108087e-06,1.6546522380514869e-06,-6.081102190636032e-06,0,0,1
3011295.0,338949570.0,371599770.0,47206873470.0,41473379265.0,51279755910.0,7110238095750.0,5795113018785.0,5742727406925.0,7798164644100.0,9054911937.441782,-353669314.96274066,5423607952.376155,-241770418483.38617,49308904802.984375,57995640954.865234,131573215110.66449,0.0009985679547576585,-3.9002349988912496e-05,0.0005981108527425091,-1.5364552106749103e-05,3.1335894685736563e-06,3.6856330605084828e-06,8.361500683588507e-06,0,0,1
3064590.0,428839875.0,406017120.0,66233496255.0,56617014030.0,58540889070.0,11038726897695.0,8727572982510.0,8127469963650.0,9011188687260.0,6224281844.584373,-198524423.32002035,4749059907.503745,28443384663.947674,8082603952.386719,-11778327950.363281,-3068500535.1546264,0.0006627419933660703,-2.1138257445304593e-05,0.0005056649920910008,1.7300168153554594e-06,4.916095926941912e-07,-7.163952409899865e-07,-1.866359291084436e-07,0,0,1
631125.0,83817225.0,85118490.0,11834812905.0,11581514520.0,12141681690.0,1749073717845.0,1670409001680.0,1689650766180.0,1809732889620.0,703377441.8181813,277263178.36363584,661931498.0727267,-9486736411.900696,628428392.0556641,2374058334.5859375,-6336558923.830291,0.001765865689793739,0.0006960836452899314,0.0016618134900927735,-2.9979775382341974e-05,1.9859455580615706e-06,7.502446840009062e-06,-2.0024653894156835e-05,0,0,1
777495.0,118346265.0,125974845.0,18378911055.0,19376339475.0,21248852415.0,2906073598005.0,3040806828045.0,3296195149695.0,3704924717955.0,364855093.93243617,201100547.7992777,837580866.277468,-2541831538.232546,1714012187.1386719,-3362454570.4160156,-9374575308.67388,0.0006035666077029342,0.0003326733748847933,0.001385579783708848,-4.768730198837942e-06,3.2156582979798827e-06,-6.3083010856467484e-06,-1.758764092086095e-05,0,0,1
1424430.0,201403590.0,215420685.0,30997005420.0,30223583025.0,34489195995.0,5069359932360.0,4659432000015.0,4812113316315.0,5782210600695.0,2520066528.7325444,-235266703.84532902,1910500288.0370593,-26017911892.510223,38194717030.73242,6762923100.509766,-11551667598.589308,0.0012420234126108583,-0.00011595200009685764,0.0009415966048861606,-1.0744090532541529e-05,1.5772499320405776e-05,2.792747487065264e-06,-4.770258389444323e-06,0,0,1
3067140.0,416938260.0,491283255.0,63838444200.0,69120153120.0,84740954595.0,10506389285550.0,10880772442770.0,12310629456810.0,15383483396085.0,7161046803.132687,2336509234.544392,6049001621.417107,-118531205072.69968,20127395539.804688,42678895783.32031,-127826298737.85002,0.0007612184614521792,0.00024837066613091034,0.0006430081849992272,-7.19446824626628e-06,1.2216690786392614e-06,2.5904736251561704e-06,-7.758650953925238e-06,0,0,1
145095.0,34799850.0,1579980.0,8357388360.0,377689680.0,23728260.0,2009705548140.0,90409274370.0,5670620130.0,407677170.0,10928729.947275551,-1255611.036906871,6523416.274165202,11915378.999184959,5633241.447052002,6936280.73699379,7222910.8972668145,0.000519116461533139,-5.96417297971153e-05,0.00030986334090875214,1.4858560730730103e-06,7.024691380577447e-07,8.649590464815711e-07,9.007020274137509e-07,0,0,1
1820700.0,240227085.0,208384980.0,36955153605.0,28397048115.0,25640464710.0,6174497223255.0,4521628551615.0,3619650711615.0,3351671255220.0,5259073873.250001,902284396.0000008,1790132480.8571453,-89232550456.98166,53893479687.17969,30053783533.375,7264615891.396516,0.0015864722752449167,0.0002721865509288806,0.0005400181891988148,-1.9949284581931945e-05,1.2048701487115192e-05,6.718977294727414e-06,1.6241146202109401e-06,0,0,1
827220.0,90799125.0,144027060.0,10740422775.0,15651532800.0,25712280360.0,1343890054635.0,1842271824450.0,2768742614880.0,4692435538470.0,773931272.4183104,-157479342.2626393,635766237.7065326,-4923507405.944743,6830777963.883789,1292619607.8339844,-5709127126.586521,0.001130994111290761,-0.00023013439965082548,0.0009290849157144857,-7.91082961309476e-06,1.0975330418295195e-05,2.0769123775000945e-06,-9.17312156033144e-06,0,0,1
1972935.0,324646365.0,236835330.0,55038737685.0,38628652815.0,32230450110.0,9601753306935.0,6514905949665.0,5207335296405.0,4805757011130.0,1618193010.3334591,-342590022.7394364,3800231407.3012786,12584337369.304552,20684705034.45703,-13933335529.123047,24369176913.71239,0.0004157236831910283,-8.80134725389697e-05,0.0009763026953725101,2.3016983659670798e-06,3.7832704560551565e-06,-2.5484326014716402e-06,4.457167114660263e-06,0,0,1
1179375.0,167815755.0,198775815.0,24945682275.0,29057536110.0,34694778525.0,3843789069375.0,4421880911280.0,5196787208910.0,6248916692025.0,1066824722.2962183,773306352.7427052,1192436497.3037817,-9386127164.56785,-2618763384.8085938,-677256381.2597656,-612042029.8875718,0.0007669891782023262,0.0005559653723735871,0.00085729723919122,-6.213790975627538e-06,-1.73367012853343e-06,-4.48356336567048e-07,-4.051832215076593e-07,0,0,1
3726570.0,429208095.0,445095360.0,57692478315.0,49307237580.0,62076178980.0,8631780854745.0,6525751392150.0,6519358323870.0,9753906597030.0,8258390450.414325,-1956667716.0065732,8914725017.366903,84721553729.05003,85775983386.24219,-162869859680.07422,210110368235.3189,0.0005946711167167469,-0.0001408959509371295,0.0006419325306948073,3.1602446384703614e-06,3.199576491158552e-06,-6.075296995478578e-06,7.83744083384323e-06,0,0,1
2092020.0,253631925.0,268289835.0,34651636605.0,31540486665.0,39264145455.0,5131406143485.0,4194313864065.0,4510159445175.0,6395436028185.0,3901857262.9260154,-986385596.7290306,4857478422.979645,-15787685383.235197,-10389777321.83789,2857250527.7070312,114140784940.43835,0.000891537702285332,-0.00022537983560569336,0.0011098881533345227,-2.4940426896391024e-06,-1.641313944856301e-06,4.5137109196908223e-07,1.8031268254981817e-05,0,0,1
3105645.0,345851910.0,466320540.0,41093220930.0,49707603135.0,78442595100.0,5161172326380.0,5684653308105.0,8049749267175.0,14333150395110.0,2578341202.713688,-2222945730.44708,8423373319.6961975,10674633993.095406,9505980894.720703,-18240098598.0,25212013177.09991,0.000267323271281173,-0.00023047575081148715,0.0008733381403026775,6.280199873453624e-07,5.59264702196745e-07,-1.073118431798558e-06,1.4832965895294357e-06,0,0,1
2736150.0,384243435.0,363994905.0,66095960475.0,51574204410.0,51970982115.0,12483010644345.0,8990408204820.0,7472859441720.0,7894268158485.0,12135827682.353685,457616277.1495851,3548091971.5652413,-207508195268.89728,69016850373.3789,52707522108.06641,36457914913.40159,0.0016210245659076905,6.112539222168897e-05,0.0004739309422109084,-1.6756584359446167e-05,5.573209646039167e-06,4.256207999094714e-06,2.9440289142521953e-06,0,0,1
1577175.0,199585185.0,218333550.0,31130974005.0,27324560700.0,30458717250.0,5472187690605.0,4211303550930.0,3776488393530.0,4280000457090.0,5874267506.682297,-304676365.29506797,234082028.41551957,45957411695.2623,-21148961951.75586,6414322908.792969,-1309978434.9484088,0.0023615326317817068,-0.00012248389743205816,9.410404752389485e-05,1.4711462544791255e-05,-6.7700105410102106e-06,2.053293859293476e-06,-4.193382083398418e-07,1,1,1
2299080.0,279531000.0,272965260.0,43909008960.0,35210779695.0,33756293100.0,7855636937310.0,5648480038305.0,4530910237965.0,4295065017630.0,9922553525.21739,2022612213.63354,1347663053.6912155,104166000016.45398,-56584455530.41406,-53591434044.416016,-32764250757.415516,0.0018772204789044803,0.00038265241489156087,0.0002549606486498315,1.2996929969258912e-05,-7.060117560060574e-06,-6.68667429984266e-06,-4.088039019661917e-06,1,1,1
4415580.0,567426255.0,581569830.0,94586526015.0,70924231710.0,81434468790.0,17729879539605.0,11330985951120.0,9644760734580.0,11883832065000.0,21669139202.09546,-3810682085.670481,4836724628.13929,5785481024.030791,-147485218035.34375,183783878101.52734,-115863651039.1541,0.0011113891287392913,-0.00019544618748335843,0.0002480709141367173,1.4121150430701086e-07,-3.5998060343318373e-06,4.485780488484213e-06,-2.827989650261177e-06,1,1,1
1864815.0,254242905.0,218835645.0,38774775465.0,27241101240.0,28826728725.0,6455720837265.0,3861893257710.0,3255397439340.0,4204805518275.0,4112112014.288249,-2594249774.630799,3146412166.753725,48027761361.803246,19064987550.23047,-65877114568.07031,83533410494.76437,0.0011824789780525155,-0.0007460024949853814,0.0009047823188053222,1.0113534479525672e-05,4.014644936050048e-06,-1.3872194970255576e-05,1.759020206807015e-05,1,1,1
1462680.0,215421705.0,194375535.0,35959043535.0,29165987100.0,27479470905.0,6248137283505.0,4900272276120.0,4235406809340.0,4025570917335.0,4232000719.6835794,538598224.793412,1648907414.32793,-294433948527.8805,-36972931986.9375,45115623953.22266,-64422369185.10367,0.001978094733565853,0.00025174814054649403,0.000770721766952733,-0.00011379274538148498,-1.4289287823744781e-05,1.7436273007593614e-05,-2.489793819702268e-05,1,1,1
915705.0,118936335.0,110977530.0,19173219225.0,15120086535.0,13717742850.0,3486759443985.0,2496239046405.0,1943742869535.0,1724536718970.0,3725174512.7485385,705771132.6023395,267983194.97911474,28757541258.15642,-10769406601.21582,-9055829974.639648,-2920753456.97324,0.004442581991123505,0.0008416910705320412,0.00031959236053602817,3.583956977283289e-05,-1.3421554222296724e-05,-1.128598051250143e-05,-3.6400381510622238e-06,1,1,1
2139705.0,284809500.0,269940705.0,44886069000.0,37143460395.0,35284406865.0,7852188279060.0,5951998037115.0,4943358233055.0,4716474958905.0,6975959293.17126,1212489901.0779457,1229252432.077227,20446134478.191727,-33516038657.48242,-59170168954.59375,-45091799559.70552,0.0015236883067141983,0.00026483191868536117,0.00026849318897108966,3.052997573284515e-06,-5.0045833747471995e-06,-8.835233986252545e-06,-6.7330651071306046e-06,1,1,1
234855.0,37307520.0,32675445.0,6607593660.0,5059745700.0,5205257625.0,1233722580840.0,876944198280.0,780275681670.0,927191074905.0,681166508.9902285,-130860494.65797998,659113383.0293168,-32327530664.07461,-796970425.6000977,-10183977090.089355,19576779154.878254,0.012349622020463923,-0.0023725148331686023,0.011949796476500124,-0.0012094084697834657,-2.9815539977472714e-05,-0.00038099378133208886,0.0007323888349845884,1,1,1
1116645.0,157732035.0,135941010.0,26535229365.0,18482214105.0,16865925420.0,4915541862015.0,3007245186645.0,2221302485445.0,2123337323670.0,4254741953.834206,-720175326.963921,316388011.2263074,-34709955249.66247,-19711850463.60547,14250095468.132812,-6964739900.306768,0.0034122667509254674,-0.0005775744686046882,0.0002537404859831908,-2.63430611309644e-05,-1.496027517270387e-05,1.0815085566632986e-05,-5.285877427249989e-06,1,1,1
1875270.0,253131360.0,261396675.0,41704966950.0,36868884300.0,37210093425.0,7627701258780.0,6193184806200.0,5438762484660.0,5393254840155.0,7536295017.185208,1584527464.862663,773622036.316973,-36357899064.56666,-47904144186.32617,-25742347134.816406,-9188090054.694601,0.002143040009371905,0.00045058025799229014,0.00021998912889934362,-7.549866367979069e-06,-9.947491367333623e-06,-5.345503614519954e-06,-1.9079444597915887e-06,1,1,1
1377255.0,201527265.0,165693135.0,34671923895.0,24385573245.0,20168078265.0,6514522997295.0,4200137784075.0,2978337117765.0,2481082058055.0,5183384344.6769085,140473880.08516666,234068233.35863692,-75777662859.15213,-12240025668.99414,-6563113641.128906,-1594798032.9568987,0.002732654321428422,7.405712753227753e-05,0.00012339960282001136,-3.404123536165167e-05,-5.498527915875994e-06,-2.9483160041264377e-06,-7.1642345706929e-07,1,1,1
1516485.0,231291375.0,182123550.0,41014282365.0,26858744550.0,22414950330.0,7900883530665.0,4634207111610.0,3214871170620.0,2812903292520.0,5738166775.732306,-918388952.3961636,542668398.6900977,-104884234869.10222,-11296020862.236328,16775462584.601562,-9383586451.953608,0.002495151549067792,-0.00039934698777129745,0.00023597081586199326,-3.7035218994394335e-05,-3.988689119201566e-06,5.923511110400545e-06,-3.3133976677681822e-06,1,1,1
936870.0,98879565.0,94010340.0,11413628385.0,9951943140.0,10634286420.0,1394075904915.0,1150589851830.0,1138957285800.0,1271771679090.0,977635798.419979,29860540.811105773,1200806826.336419,-16910693794.36509,-1015258462.3930664,10595811440.186035,-36317381332.46854,0.0011138287690806807,3.4020367778543164e-05,0.0013680894167782958,-1.990504183711356e-05,-1.1950285668439843e-06,1.2471993909874241e-05,-4.274803882251565e-05,1,1,1
